EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
Q9SUG3,3702,A. thaliana,12.218039,1.486995,10
Q9ZUX1,3702,A. thaliana,7.5423927,9.409241,16
Q84WJ9,3702,A. thaliana,10.413965,10.284702,0
Q9LYU4,3702,A. thaliana,12.702733,4.9309683,12
Q9SU32,3702,A. thaliana,9.434312,5.7725463,2
P43082,3702,A. thaliana,8.831333,5.3351793,2
Q9S9Z8,3702,A. thaliana,-3.199565,7.881773,2
Q93ZR1,3702,A. thaliana,4.8385515,2.4636917,15
Q9LVW6,3702,A. thaliana,10.007467,6.3366904,0
Q944A9,3702,A. thaliana,10.820348,5.103569,19
O23661,3702,A. thaliana,12.812529,10.451386,15
Q39010,3702,A. thaliana,10.5740385,3.457294,6
Q9SKM4,3702,A. thaliana,11.353496,5.9566607,14
F4I890,3702,A. thaliana,8.312971,8.350468,1
Q9SU13,3702,A. thaliana,13.955756,6.459896,17
Q2QAV0,3702,A. thaliana,14.455359,5.3126106,12
F4JLY4,3702,A. thaliana,9.80993,4.1816635,19
Q9SVD1,3702,A. thaliana,10.62946,3.9327502,6
Q9LUW5,3702,A. thaliana,11.490662,2.6767323,10
Q9SLV3,3702,A. thaliana,8.857362,5.7452993,15
Q8GYX0,3702,A. thaliana,11.501623,6.9347515,17
Q9FZK4,3702,A. thaliana,9.678813,2.6617758,4
Q9SZ11,3702,A. thaliana,7.84035,3.931191,19
Q9SLA1,3702,A. thaliana,9.199295,8.714184,2
Q9T0I8,3702,A. thaliana,12.44928,8.259893,0
C0Z2J1,3702,A. thaliana,12.444393,7.195105,0
Q9SNB6,3702,A. thaliana,12.282486,8.7507715,18
Q9C966,3702,A. thaliana,2.18567,4.15587,17
Q9FJV8,3702,A. thaliana,8.740803,8.024367,2
Q94C57,3702,A. thaliana,5.008067,2.0866885,8
F4JEL4,3702,A. thaliana,8.515376,7.4493713,2
Q9SCZ9,3702,A. thaliana,12.391468,6.2479277,9
Q9LSE7,3702,A. thaliana,10.084963,8.487715,17
Q9FRI0,3702,A. thaliana,14.976308,6.340303,13
Q9SNB5,3702,A. thaliana,9.708066,6.450759,0
Q9SP02,3702,A. thaliana,3.6825085,7.883962,2
Q84TF4,3702,A. thaliana,10.209026,6.2336745,17
Q9SAJ6,3702,A. thaliana,11.092904,5.809032,15
Q9LT25,3702,A. thaliana,13.278432,5.3157983,13
Q9M9E0,3702,A. thaliana,14.554915,8.325041,7
Q7Y232,3702,A. thaliana,11.354707,7.8183556,0
Q9SS31,3702,A. thaliana,11.108516,0.3490977,15
Q8LK56,3702,A. thaliana,11.778081,7.968732,18
Q9SFB3,3702,A. thaliana,8.693665,2.1640637,5
Q8W469,3702,A. thaliana,7.3447785,3.3451178,14
P46313,3702,A. thaliana,13.541203,6.7598805,18
Q9FVU0,3702,A. thaliana,10.41573,6.0738792,15
Q9SUS9,3702,A. thaliana,7.2609625,5.4441137,2
Q9SGU3,3702,A. thaliana,9.098672,2.7136118,5
Q9SCU5,3702,A. thaliana,7.0852976,6.5063357,19
F4IXI9,3702,A. thaliana,6.7550483,4.881325,15
Q6NMA9,3702,A. thaliana,7.4297285,8.8607235,16
Q8L731,3702,A. thaliana,4.927871,2.0860462,14
F4ISQ7,3702,A. thaliana,6.60166,4.785169,2
P42794,3702,A. thaliana,8.5967655,1.7786742,5
Q0WV90,3702,A. thaliana,11.293999,2.5401573,10
Q42404,3702,A. thaliana,5.0068316,2.2697794,14
Q9FGD5,3702,A. thaliana,12.753093,3.4228373,12
F4I5G3,3702,A. thaliana,14.547331,5.5938334,12
Q8LG10,3702,A. thaliana,14.349016,6.5365596,18
Q8VY70,3702,A. thaliana,9.709469,6.4998713,0
Q84MC7,3702,A. thaliana,9.190314,4.0330243,4
Q8RWA2,3702,A. thaliana,13.626052,5.1112056,11
Q42592,3702,A. thaliana,13.458406,5.6538944,12
Q9SIV5,3702,A. thaliana,11.413122,6.382232,15
Q9SYD8,3702,A. thaliana,9.545279,6.4990506,15
F4JTS8,3702,A. thaliana,13.853675,4.628125,11
Q5YDB6,3702,A. thaliana,10.029389,6.3581767,16
Q9LN94,3702,A. thaliana,8.806585,5.306518,2
F4KGH9,3702,A. thaliana,18.900335,4.512257,17
Q8H115,3702,A. thaliana,14.366375,10.531128,0
Q5XF11,3702,A. thaliana,10.755986,6.331752,16
Q9LIC6,3702,A. thaliana,7.714988,5.4711094,0
Q9ZVH3,3702,A. thaliana,14.036533,8.166966,13
F4JJE5,3702,A. thaliana,19.400105,13.629159,0
P48348,3702,A. thaliana,-3.1995652,7.8817677,2
Q9LMX8,3702,A. thaliana,7.6571093,8.187483,6
F4JN67,3702,A. thaliana,10.893385,-5.8649015,14
Q9FIB2,3702,A. thaliana,14.183902,4.8541427,12
Q9LXJ3,3702,A. thaliana,12.807286,6.542827,13
Q9LFV0,3702,A. thaliana,9.637856,6.4785004,0
Q9FN03,3702,A. thaliana,13.171798,5.6337647,11
Q9LET0,3702,A. thaliana,15.051474,6.310879,17
O04541,3702,A. thaliana,11.987779,6.094403,17
Q9M1E4,3702,A. thaliana,12.906552,10.292723,17
O81057,3702,A. thaliana,20.470474,3.465986,15
Q9M1U4,3702,A. thaliana,13.525978,6.992023,13
B9DFU2,3702,A. thaliana,14.746312,6.416065,16
Q43291,3702,A. thaliana,10.594506,10.260728,19
O65607,3702,A. thaliana,8.601731,6.6009097,19
Q9FLX9,3702,A. thaliana,13.120142,8.511075,0
Q1G3G5,3702,A. thaliana,10.500217,9.607579,18
Q9LJW5,3702,A. thaliana,14.250693,6.4650607,12
Q8LPQ9,3702,A. thaliana,14.578443,6.39672,0
Q9FJ95,3702,A. thaliana,8.391048,7.272231,1
Q93ZF5,3702,A. thaliana,10.532822,3.659941,6
Q9C8E7,3702,A. thaliana,7.4446673,3.6917002,17
Q8L7M1,3702,A. thaliana,11.061967,7.9477215,0
Q9ZPI1,3702,A. thaliana,11.439793,7.374417,0
Q9LW15,3702,A. thaliana,9.635117,6.379956,6
F4JUM4,3702,A. thaliana,12.318019,3.6689117,17
F4IS56,3702,A. thaliana,9.692064,6.313237,2
Q8LEA0,3702,A. thaliana,11.000009,3.9777153,6
Q9XIQ1,3702,A. thaliana,9.488687,2.545041,5
Q4PS45,3702,A. thaliana,10.100542,5.4562917,9
Q8H185,3702,A. thaliana,9.588201,7.4997625,2
Q9LX13,3702,A. thaliana,9.247495,7.007462,2
P92934,3702,A. thaliana,6.890202,4.291745,2
Q96326,3702,A. thaliana,9.572301,6.3489513,6
Q43386,3702,A. thaliana,14.134979,6.271439,11
Q9ASU1,3702,A. thaliana,15.065585,15.572865,9
P48491,3702,A. thaliana,8.966086,3.6973104,4
F4JH53,3702,A. thaliana,11.27978,4.621355,14
Q9M159,3702,A. thaliana,13.005594,7.7933435,18
Q9M0E0,3702,A. thaliana,10.388355,10.466871,19
Q9LY46,3702,A. thaliana,11.617318,6.1444073,15
Q9LSE2,3702,A. thaliana,8.925896,8.058284,2
Q84K16,3702,A. thaliana,9.098937,3.547074,4
Q9FVQ5,3702,A. thaliana,10.479403,7.5330176,17
Q9MAH8,3702,A. thaliana,10.615978,4.632817,6
Q8GY91,3702,A. thaliana,18.89917,4.512655,17
Q39199,3702,A. thaliana,10.78351,6.7216635,2
Q9SGE0,3702,A. thaliana,9.368243,8.868647,0
A8MS82,3702,A. thaliana,11.3808155,2.511068,17
P48731,3702,A. thaliana,10.774023,7.3024015,17
Q9C888,3702,A. thaliana,11.512174,3.0112295,10
Q9SG82,3702,A. thaliana,9.533163,9.061218,17
Q8L8W0,3702,A. thaliana,10.215853,7.417754,16
Q9FG01,3702,A. thaliana,7.4891405,9.389383,1
Q9SK39,3702,A. thaliana,11.279677,7.4679036,2
Q9T022,3702,A. thaliana,12.903844,6.5418377,12
Q9FLH0,3702,A. thaliana,9.043996,3.7871082,4
Q9SHS7,3702,A. thaliana,12.837531,5.508594,12
Q8RVL2,3702,A. thaliana,7.276771,8.504935,1
Q9S818,3702,A. thaliana,7.2555394,9.202166,1
Q9M0G2,3702,A. thaliana,13.331423,8.285258,13
O22793,3702,A. thaliana,9.737997,6.43897,0
Q8GXH3,3702,A. thaliana,8.669897,8.162659,2
O65272,3702,A. thaliana,11.539101,2.7231243,16
O22947,3702,A. thaliana,13.977622,6.737824,13
Q9M3C9,3702,A. thaliana,10.982337,0.33287993,3
Q9LEU7,3702,A. thaliana,13.917235,4.952613,11
Q8GYD9,3702,A. thaliana,10.5579195,4.5415487,19
Q9LHQ5,3702,A. thaliana,5.0267334,12.68766,17
Q9STH1,3702,A. thaliana,10.171375,4.129512,19
Q9FMV1,3702,A. thaliana,8.97689,7.1913447,19
Q9ZQ89,3702,A. thaliana,10.3532915,3.5932992,14
Q8LD45,3702,A. thaliana,9.54755,5.731053,17
Q9SR05,3702,A. thaliana,6.611839,4.8781476,15
Q56ZQ3,3702,A. thaliana,5.3903375,7.922257,15
Q9FKG2,3702,A. thaliana,14.727097,6.6918116,12
Q9SJG4,3702,A. thaliana,9.695485,2.80055,4
O48639,3702,A. thaliana,8.805813,8.047149,2
P57758,3702,A. thaliana,9.10324,17.133846,3
P92959,3702,A. thaliana,10.593796,10.131431,15
Q0WSF6,3702,A. thaliana,7.910222,9.31293,16
Q9LU41,3702,A. thaliana,11.36959,6.5902987,17
Q9LMH5,3702,A. thaliana,10.178705,3.8325584,19
P0CW78,3702,A. thaliana,9.785782,4.2753534,10
Q56XU4,3702,A. thaliana,8.706411,7.045756,19
O65621,3702,A. thaliana,8.184099,4.77599,19
P93007,3702,A. thaliana,14.770393,6.727087,18
Q9SRQ3,3702,A. thaliana,11.521161,5.2209544,6
Q9SUI6,3702,A. thaliana,9.587591,6.5068297,11
Q43127,3702,A. thaliana,9.075096,6.5039268,15
F4JPI4,3702,A. thaliana,9.733729,4.016052,19
Q9LDC0,3702,A. thaliana,9.8742485,3.6148117,5
O65502,3702,A. thaliana,6.940864,-3.5954564,3
P0DH85,3702,A. thaliana,8.049405,7.808858,2
Q9M7I7,3702,A. thaliana,8.157694,9.781531,16
B3LFA4,3702,A. thaliana,8.840365,8.265464,16
Q9LSY8,3702,A. thaliana,7.593703,8.198783,1
F4HVW5,3702,A. thaliana,9.166373,7.4684424,2
Q9SCK3,3702,A. thaliana,11.607284,9.439144,2
Q9FN50,3702,A. thaliana,9.567097,6.545188,0
Q8RWL6,3702,A. thaliana,12.376703,7.7117686,18
P93824,3702,A. thaliana,13.222424,6.7578683,18
O81862,3702,A. thaliana,12.475738,5.9192405,0
P0DKJ1,3702,A. thaliana,15.755567,8.476198,7
Q9SZB2,3702,A. thaliana,9.882268,2.6527925,8
Q9SW40,3702,A. thaliana,10.77925,3.1352751,6
Q43316,3702,A. thaliana,13.305829,7.306238,13
Q5PP28,3702,A. thaliana,11.239407,7.8186235,17
A0A1P8BC43,3702,A. thaliana,13.959594,5.0863066,12
Q8VZ87,3702,A. thaliana,11.632692,9.140976,0
Q944S8,3702,A. thaliana,11.498175,9.948646,6
Q9SD22,3702,A. thaliana,8.643668,8.026795,2
Q9T0P4,3702,A. thaliana,12.389778,4.9506197,12
O49498,3702,A. thaliana,7.931236,4.66446,9
Q8LFX7,3702,A. thaliana,20.895844,0.7123117,2
Q9FKY3,3702,A. thaliana,7.5129914,4.942769,17
A0A178W4W9,3702,A. thaliana,10.035797,2.8876407,8
O23240,3702,A. thaliana,10.533598,4.293824,15
P14714,3702,A. thaliana,10.343302,5.179931,4
E3VNM4,3702,A. thaliana,10.945423,5.7812104,15
Q7X9H6,3702,A. thaliana,18.905409,4.507634,0
P94078,3702,A. thaliana,11.920054,6.6695366,0
Q9C7H3,3702,A. thaliana,7.5054646,4.36558,14
Q9LRT1,3702,A. thaliana,8.907909,8.563321,15
Q9S7Q2,3702,A. thaliana,9.370874,8.654744,2
Q9SUC0,3702,A. thaliana,14.208195,8.428015,18
Q9CA63,3702,A. thaliana,13.0159445,10.927005,19
Q8LBF1,3702,A. thaliana,13.255083,10.63483,15
Q9S7I0,3702,A. thaliana,10.548837,3.5396094,10
Q9LYZ6,3702,A. thaliana,9.954851,12.389979,19
Q9ZPH9,3702,A. thaliana,10.5628,5.829755,19
O80462,3702,A. thaliana,10.928474,7.9031177,17
F4HV67,3702,A. thaliana,13.22435,11.306561,19
Q9C5S8,3702,A. thaliana,11.048684,4.170349,6
Q8RXQ1,3702,A. thaliana,6.785746,4.232605,15
O82355,3702,A. thaliana,9.881869,7.8346543,0
Q94F12,3702,A. thaliana,11.824452,7.6441045,0
Q9FFW8,3702,A. thaliana,9.890887,8.044427,17
Q9SW07,3702,A. thaliana,12.756727,6.318194,0
Q7XA86,3702,A. thaliana,2.2104254,4.161492,0
Q8W4E6,3702,A. thaliana,9.677765,7.7116947,17
Q9XHZ3,3702,A. thaliana,9.158705,8.245286,2
Q7Y030,3702,A. thaliana,12.155705,16.414265,12
Q9LSY0,3702,A. thaliana,20.467892,3.4670696,17
Q9LY28,3702,A. thaliana,14.93811,4.7252107,12
Q9SJ44,3702,A. thaliana,2.3378406,-1.001381,19
Q8W1X2,3702,A. thaliana,13.463731,4.6538386,15
P42698,3702,A. thaliana,6.573338,6.760316,4
F4KEA4,3702,A. thaliana,6.7033353,8.038893,16
F4KCN6,3702,A. thaliana,12.195553,6.683872,15
Q9LQZ4,3702,A. thaliana,10.841044,5.705059,6
Q0WPY0,3702,A. thaliana,8.980307,3.4857051,4
Q08298,3702,A. thaliana,14.886231,4.688566,12
O22265,3702,A. thaliana,10.517591,7.395802,15
Q9M277,3702,A. thaliana,12.507337,7.0135336,15
Q9LTG3,3702,A. thaliana,8.627401,8.227109,2
F4JS91,3702,A. thaliana,10.787264,6.4464145,2
Q84L30,3702,A. thaliana,9.617809,8.739935,0
Q9LV11,3702,A. thaliana,11.227026,5.412017,15
P53492,3702,A. thaliana,9.911357,2.759127,8
F4IK01,3702,A. thaliana,13.910085,8.282739,13
Q9SRT3,3702,A. thaliana,6.989251,7.1749873,1
Q39048,3702,A. thaliana,12.886689,10.393199,17
Q93ZM7,3702,A. thaliana,8.655518,3.0065577,5
Q9LF61,3702,A. thaliana,8.135602,8.590857,1
Q9M1Y1,3702,A. thaliana,8.932712,6.9880004,2
P20115,3702,A. thaliana,7.1599207,4.8697934,19
Q9T0K1,3702,A. thaliana,9.030183,7.7264404,2
Q9LKF9,3702,A. thaliana,13.18073,5.922547,13
F4IB69,3702,A. thaliana,6.9062862,5.04005,2
Q94CK9,3702,A. thaliana,10.1387615,8.230487,17
Q8GZ42,3702,A. thaliana,11.902364,7.9338975,0
Q9SI93,3702,A. thaliana,14.534983,8.329655,7
Q9LW08,3702,A. thaliana,8.906494,3.5493221,4
Q9XF89,3702,A. thaliana,7.047074,8.666544,15
Q9FI71,3702,A. thaliana,10.058984,7.5338006,2
F4IGA5,3702,A. thaliana,7.4984694,8.035288,6
Q9ZRT1,3702,A. thaliana,6.644719,4.9483266,15
Q94ID3,3702,A. thaliana,17.764475,11.635058,14
Q9C843,3702,A. thaliana,13.636718,6.6365294,18
Q9LFH6,3702,A. thaliana,9.638739,6.4992566,2
F4HX16,3702,A. thaliana,14.552195,4.81884,12
Q9C9T3,3702,A. thaliana,11.165841,7.365876,0
Q8H157,3702,A. thaliana,11.091948,2.442778,19
Q9SIC9,3702,A. thaliana,14.1441965,5.420612,12
O04036,3702,A. thaliana,13.568011,6.831791,18
O50061,3702,A. thaliana,8.004875,4.6511955,10
F4IAG5,3702,A. thaliana,11.0483465,0.62651885,19
Q8L983,3702,A. thaliana,13.0926075,6.4678545,18
O81433,3702,A. thaliana,9.798371,8.153425,17
Q9FXA0,3702,A. thaliana,17.760366,11.631188,15
Q8L5U0,3702,A. thaliana,16.970192,9.768449,17
P30184,3702,A. thaliana,13.648606,4.6244545,6
Q9M9F0,3702,A. thaliana,12.122688,2.031539,10
F4HWS5,3702,A. thaliana,10.238366,6.4319463,2
Q9ZNV5,3702,A. thaliana,14.392389,4.373362,2
Q9FLW0,3702,A. thaliana,13.410307,8.720315,13
P42743,3702,A. thaliana,2.3410985,-0.9981195,19
F4I642,3702,A. thaliana,11.939807,4.906751,9
Q8W191,3702,A. thaliana,14.428826,6.1641836,15
Q8L702,3702,A. thaliana,7.7742667,5.6264815,0
Q9LT02,3702,A. thaliana,11.705627,6.103999,17
Q94KJ7,3702,A. thaliana,8.08906,6.934218,15
Q9SSN3,3702,A. thaliana,11.377457,6.0156913,15
Q9C6I8,3702,A. thaliana,12.350816,4.7800746,9
Q9FK44,3702,A. thaliana,19.405062,13.6353445,2
Q67XX3,3702,A. thaliana,9.499154,8.123582,17
Q9LYW3,3702,A. thaliana,11.110232,4.5212827,6
P24806,3702,A. thaliana,11.549587,9.005417,0
Q9FR37,3702,A. thaliana,7.414486,5.399385,0
Q6DBD7,3702,A. thaliana,16.963177,9.761166,15
Q9LFM5,3702,A. thaliana,12.032932,3.150967,19
Q96318,3702,A. thaliana,7.4042983,9.289167,16
O82230,3702,A. thaliana,9.412258,6.3459234,19
Q9FH99,3702,A. thaliana,10.911353,5.7240725,14
O80885,3702,A. thaliana,7.508232,4.7149878,15
Q7XZF5,3702,A. thaliana,12.037731,5.694849,0
Q9LSQ5,3702,A. thaliana,6.8702445,7.8207307,19
P0DO44,3702,A. thaliana,11.60453,9.8498125,2
F4JN30,3702,A. thaliana,9.06901,5.8331327,17
Q9LTZ9,3702,A. thaliana,12.834779,0.3834074,15
Q93ZR3,3702,A. thaliana,7.14917,9.172035,1
F4IF00,3702,A. thaliana,13.520357,7.640465,13
Q9FJD4,3702,A. thaliana,10.676962,5.303011,9
Q9C971,3702,A. thaliana,9.367292,5.9176636,0
Q94K48,3702,A. thaliana,12.669356,7.6596284,18
Q9ZSY9,3702,A. thaliana,8.9632015,7.6991963,2
O64879,3702,A. thaliana,10.112205,6.0044913,17
Q8GWY0,3702,A. thaliana,13.003864,6.3870406,0
Q940G6,3702,A. thaliana,9.148271,5.9023204,0
Q9C5Q2,3702,A. thaliana,14.340907,6.228879,11
Q93ZC5,3702,A. thaliana,9.669071,6.4209967,2
Q8GWG6,3702,A. thaliana,11.356481,3.3736079,19
F4IK85,3702,A. thaliana,12.2823715,5.3015733,9
Q9LH79,3702,A. thaliana,7.1812005,5.0139103,15
F4JEQ3,3702,A. thaliana,8.908077,2.6272333,5
F4JFF2,3702,A. thaliana,10.68907,4.236737,10
A0A178VQN9,3702,A. thaliana,4.8662577,7.9807243,10
Q9LXG8,3702,A. thaliana,11.054821,8.613409,19
Q3E6P4,3702,A. thaliana,11.832342,6.92778,17
B3H7N1,3702,A. thaliana,9.086723,5.4622545,2
Q945S5,3702,A. thaliana,14.8887415,4.843323,12
P25856,3702,A. thaliana,11.4172,4.9924736,12
Q0WUQ7,3702,A. thaliana,11.566033,6.8040414,0
Q9LXB8,3702,A. thaliana,11.369854,4.5399265,2
Q9LF05,3702,A. thaliana,14.249286,6.445775,12
P38666,3702,A. thaliana,9.835363,3.0814388,8
Q9XF50,3702,A. thaliana,11.466352,6.024305,17
Q9ZU99,3702,A. thaliana,12.125442,3.3976252,9
F4HYG2,3702,A. thaliana,12.264413,8.188487,18
Q8W032,3702,A. thaliana,11.4307785,7.5755887,0
Q2V2S7,3702,A. thaliana,9.667811,6.5140843,0
Q9LXL5,3702,A. thaliana,9.32883,7.3608775,2
Q8L8C2,3702,A. thaliana,6.959796,6.495294,1
Q9LZJ5,3702,A. thaliana,10.996123,5.290989,17
Q66GJ1,3702,A. thaliana,11.6220255,3.2307105,9
Q9FNB5,3702,A. thaliana,9.392464,5.6590714,2
Q9FNL7,3702,A. thaliana,4.845873,2.421119,15
O23179,3702,A. thaliana,10.06732,6.9655833,0
Q9LS03,3702,A. thaliana,9.623595,6.4516263,2
F4J5A7,3702,A. thaliana,12.314323,6.3103404,0
Q9LTT7,3702,A. thaliana,12.494594,8.816891,12
F4IFX1,3702,A. thaliana,14.779718,6.7187233,12
Q8S8K0,3702,A. thaliana,9.636824,6.4941444,0
Q9SR62,3702,A. thaliana,13.0500965,6.3069105,12
Q0WPN7,3702,A. thaliana,9.743297,5.767123,6
Q38829,3702,A. thaliana,2.2106755,4.16179,2
Q9LXD7,3702,A. thaliana,10.499604,8.173686,0
Q9FNN6,3702,A. thaliana,10.606287,7.9558387,0
Q6NLQ7,3702,A. thaliana,14.492217,5.280351,12
Q6NPR7,3702,A. thaliana,7.0294952,4.3665056,14
Q9M047,3702,A. thaliana,13.6776285,3.6879559,19
P59259,3702,A. thaliana,5.0511146,12.664301,17
Q94JY4,3702,A. thaliana,11.412653,4.9063945,9
