EntryID,taxonomyID,roothog_id,umap_x,umap_y
A0A087X0H5,9606,0.0,12.705943,6.6561856
P49917,9606,802437.0,10.179053,10.462576
Q86WI3,9606,751374.0,12.179535,7.9383264
Q8N9I8,9606,,13.858061,8.420476
A0A2R8YFK5,9606,0.0,14.239341,10.811232
A0A2R8Y6N0,9606,0.0,12.04012,11.653783
Q7Z465,9606,737837.0,11.775811,8.231097
D0VY79,9606,747315.0,13.508849,9.321419
Q9NP58,9606,801531.0,7.8346753,10.407644
P40426,9606,0.0,14.117213,9.631589
F8VRD2,9606,777987.0,12.540995,9.744633
F5H0E3,9606,0.0,9.893146,10.444348
P10155,9606,812449.0,9.504233,8.435161
Q9H019,9606,746145.0,13.395319,9.200388
F6Y2X3,9606,0.0,12.343581,8.758803
P31948,9606,802529.0,9.946585,11.140597
A0A024RDE6,9606,,14.896095,10.460497
P68363,9606,1028112.0,9.506037,18.52866
O75909,9606,794228.0,10.402989,8.411661
P59780,9606,0.0,8.807258,7.737675
A0A5F9ZHW5,9606,0.0,12.503434,8.750678
P13725,9606,730424.0,13.541832,6.6734495
Q5VYD6,9606,0.0,12.441203,8.837235
A0A024RC21,9606,728642.0,13.859117,8.966227
Q14416,9606,789365.0,8.691771,8.979963
Q9BSA4,9606,795768.0,10.89642,8.217391
Q9UDX5,9606,802035.0,11.030598,13.389126
A0PK11,9606,758993.0,8.738876,9.886637
Q70CQ2,9606,781564.0,11.856791,10.053572
P24539,9606,831155.0,10.894046,13.440569
E9PML7,9606,0.0,7.4507623,11.643738
Q9Y2M0,9606,811693.0,11.008893,8.746511
Q9Y296,9606,789195.0,8.857811,7.6548905
Q8TCD1,9606,737793.0,11.962856,9.096018
A0A0B4J294,9606,0.0,8.820758,7.6056175
Q13002,9606,813795.0,11.071343,7.360102
A0A1C9HIH9,9606,732271.0,12.609882,6.6060853
Q8TE67,9606,746397.0,11.912533,8.518636
S4R303,9606,0.0,13.826772,8.681641
A0A024QZD1,9606,,9.612922,14.144084
Q8N6S5,9606,729924.0,12.02729,8.357584
A0A2R8Y7L2,9606,0.0,8.1881275,12.247078
A0A024R5Q8,9606,,12.084484,10.749623
P50613,9606,801468.0,10.561305,10.331225
H7C0R2,9606,0.0,9.696994,10.657475
E9PFK5,9606,0.0,11.128936,9.225459
Q969I3,9606,752751.0,10.77117,10.254239
J3JS69,9606,1027245.0,16.049913,11.028361
A0A1B0GWJ2,9606,0.0,13.5576105,9.696354
Q4G176,9606,792977.0,9.660524,9.094195
P47775,9606,752708.0,16.523718,6.9098053
O00144,9606,778376.0,8.676745,9.0062275
Q5JW53,9606,754591.0,13.345169,8.885538
E7ESY0,9606,,10.788798,10.97573
Q6IAU5,9606,808330.0,11.374573,10.515852
Q9NTX7,9606,746382.0,13.272955,9.457309
P17538,9606,794303.0,11.850118,5.5686035
Q6ZRY4,9606,745668.0,8.951985,7.66391
O95741,9606,801877.0,9.343453,11.215063
Q6UVY6,9606,804001.0,11.254827,6.893525
P30926,9606,755417.0,10.497797,15.780781
X5DQN9,9606,745646.0,13.709444,9.337514
A0A024R7L8,9606,,11.194396,11.190093
Q00688,9606,804774.0,10.593985,11.844761
Q59GP6,9606,739970.0,12.701674,8.745691
A0A024R9G7,9606,,12.928105,10.226743
Q13439,9606,761405.0,12.602496,9.660367
O95294,9606,803578.0,10.029025,7.9760413
A0A024RB17,9606,,10.185276,7.978898
Q8N335,9606,1030684.0,7.308243,11.7701
Q6P1J6,9606,769352.0,11.306318,6.878512
G4XUV3,9606,,6.7967443,14.20689
Q9NRA2,9606,793048.0,7.6600986,9.121849
O75175,9606,0.0,13.460966,10.286304
Q14962,9606,,17.232277,10.367234
Q2KHT4,9606,0.0,11.817844,8.37548
Q546G0,9606,723483.0,12.644735,6.438234
Q00537,9606,789912.0,11.297431,10.752535
I3L0N3,9606,0.0,10.085712,10.629945
A0A140VK29,9606,802222.0,7.2181597,11.547852
Q96LT9,9606,815399.0,12.148623,9.943123
Q8NDV7,9606,765480.0,12.815588,8.762262
A2VDJ0,9606,747316.0,13.613645,8.791216
P60985,9606,729910.0,13.266753,7.022697
Q13087,9606,802127.0,10.901142,7.274844
Q8NA61,9606,733265.0,13.884273,8.479652
Q6L8H4,9606,732109.0,13.172137,10.715884
Q92785,9606,0.0,13.677311,10.191767
Q8NBZ7,9606,801706.0,9.5125475,12.351874
Q8NDG6,9606,778204.0,11.538758,10.283056
H0YKT6,9606,,14.798862,11.566282
A0A384P5S9,9606,0.0,11.656435,10.262167
P43250,9606,793157.0,9.977375,8.025965
A0A1W2PRV5,9606,,12.096173,9.066491
P49757,9606,746071.0,13.200267,10.415758
O75342,9606,1033999.0,11.286017,9.15091
A0A0C4DG26,9606,0.0,12.299875,8.5814
Q6P988,9606,781575.0,9.847906,7.611486
Q9NQI0,9606,746012.0,12.14705,10.855373
Q6P1K1,9606,761048.0,15.54082,11.724818
Q9Y534,9606,779918.0,13.053581,11.146458
Q96AP7,9606,746223.0,12.2197895,6.5535893
Q96BR5,9606,823279.0,10.3254385,11.162884
C9JUL4,9606,801468.0,12.225831,11.091461
P08567,9606,790250.0,10.857054,10.828134
Q96EK2,9606,748983.0,13.575529,8.983037
Q6SPF0,9606,751276.0,14.039487,8.560241
A0A087WTB0,9606,0.0,9.700089,11.1966715
J3QRY6,9606,0.0,9.745702,8.263666
Q96AM1,9606,731717.0,16.22302,6.7932115
Q96HJ5,9606,730003.0,12.947369,7.068029
A0A087WTK8,9606,0.0,12.497787,8.804239
Q96KK3,9606,747068.0,11.192531,8.055508
Q9HCN6,9606,728305.0,12.63351,6.402762
P32119,9606,1028804.0,7.760283,12.2033825
Q0VGL1,9606,781422.0,11.114578,10.90069
Q6UWI4,9606,746461.0,12.379942,8.527981
A0A3B3ITW3,9606,0.0,7.8112044,10.420795
Q9HCB6,9606,773714.0,11.234571,6.7970943
E9PHX9,9606,803542.0,16.003138,11.052208
Q16670,9606,726724.0,11.772412,17.01781
H0YKT2,9606,0.0,14.109878,9.015682
P19971,9606,1027329.0,8.548154,11.425707
Q0D2M2,9606,801785.0,9.742581,19.58978
Q6P9G4,9606,727062.0,12.65576,6.783382
H0Y803,9606,0.0,13.948369,9.655968
A8MXZ3,9606,747944.0,13.169956,10.713306
O14835,9606,0.0,11.200096,11.803332
A0A0S2Z3N3,9606,801957.0,10.113103,8.653617
Q71SY5,9606,780011.0,12.134977,8.752892
Q9Y287,9606,756200.0,11.8353615,9.440019
Q6P9B9,9606,780107.0,12.458558,8.718995
O75683,9606,746927.0,12.166651,8.678526
C9JK89,9606,759135.0,6.945418,6.6361623
O00170,9606,794485.0,10.38498,11.548971
A0A1B0GWA8,9606,0.0,13.784446,9.757769
Q5BN46,9606,795705.0,12.485075,9.714759
J3QRM1,9606,0.0,11.811246,9.277589
V9GYT8,9606,780410.0,15.751799,11.3296
J3QLL0,9606,,11.4282675,10.122231
Q6UXK2,9606,752341.0,12.082832,7.463726
E5KRK5,9606,1029495.0,7.2857614,11.643744
F8VS54,9606,777987.0,12.233086,9.75082
J3KPP0,9606,0.0,12.039211,9.805753
H0Y9V7,9606,0.0,7.6928005,10.303077
Q12962,9606,793464.0,12.220537,8.59168
A0A140VJN8,9606,0.0,18.856983,7.8280997
Q96DR7,9606,754018.0,11.271071,8.880298
E9KL30,9606,801894.0,5.242735,1.0048618
A0A024R7R0,9606,,13.180062,8.693299
A0A024R899,9606,,12.171298,8.985432
C9JQZ4,9606,801481.0,9.748335,10.691946
Q9H9F9,9606,805799.0,9.738142,7.8858013
Q9H6D7,9606,816082.0,12.572903,9.844705
Q8WWM9,9606,758975.0,9.520001,7.8339252
O75129,9606,746239.0,10.741056,8.04842
C9JTK6,9606,1033109.0,8.375484,13.709617
Q9BZ29,9606,0.0,10.945413,9.747391
Q5T9C2,9606,778575.0,12.223824,9.354714
A1A5B0,9606,0.0,12.063528,10.459319
Q9Y6C9,9606,789183.0,9.830402,16.079943
P49747,9606,786208.0,11.775261,6.5372767
B4E1B9,9606,761823.0,11.974633,7.2134447
V9GY73,9606,0.0,13.9056425,9.010865
P49810,9606,,11.447704,8.336719
P78363,9606,802754.0,11.155826,8.297736
A0A2U3TZM0,9606,0.0,12.124366,11.427954
F5H0Q6,9606,0.0,12.020542,9.110154
L0R819,9606,767271.0,11.615671,9.462502
Q9NUB4,9606,730103.0,13.885803,8.34539
B1AJU4,9606,754083.0,10.746045,8.19534
Q8N122,9606,802773.0,8.930518,7.675842
B3KPJ4,9606,0.0,12.429817,8.6504345
Q9UBF8,9606,806616.0,10.196245,8.832726
Q8TBB7,9606,0.0,10.432071,10.969189
H0Y2Y8,9606,0.0,12.493475,8.782419
Q9HCZ1,9606,727830.0,11.763253,17.035885
A6NGQ2,9606,727213.0,11.844349,8.420891
P68366,9606,1028112.0,9.505582,18.527748
X6R4A7,9606,0.0,13.547183,9.166922
Q96PS8,9606,793167.0,15.125772,15.8405075
P19113,9606,805243.0,10.995102,10.072832
B1ALM5,9606,0.0,9.846856,7.9865065
Q86VZ6,9606,780026.0,10.202591,8.297635
Q9NWZ5,9606,803366.0,9.066603,11.8184185
P16118,9606,1033178.0,8.911239,11.770575
O00189,9606,801701.0,10.199046,9.660088
P59510,9606,786540.0,11.503834,6.6705914
A0A024R5C5,9606,,7.580089,11.863453
Q13765,9606,0.0,11.153429,11.430995
Q9NZN4,9606,802091.0,9.881951,11.197635
P03973,9606,736724.0,12.534988,6.8878818
Q53FR4,9606,802514.0,9.908829,9.362684
B4DZN7,9606,1027592.0,9.632446,8.107328
E5RK82,9606,0.0,13.260813,15.122337
Q14507,9606,729792.0,15.966459,10.93941
Q13009,9606,746651.0,12.114948,9.118286
P15169,9606,803627.0,10.907352,6.8779674
P00439,9606,802249.0,10.007601,13.041493
Q5VWC4,9606,0.0,10.284644,9.556773
H0Y3A8,9606,0.0,10.749294,8.010827
Q96Q42,9606,780004.0,11.757454,9.323573
P29373,9606,753046.0,9.186745,9.051881
O94992,9606,729857.0,13.364852,8.806897
G3V4X8,9606,802171.0,13.314423,11.504782
A0AVN2,9606,792955.0,12.740342,9.845967
Q9UBD9,9606,751523.0,10.472164,7.7364883
P62760,9606,802889.0,13.250927,15.095031
A0A024RBX9,9606,,7.332675,11.957648
O95140,9606,792985.0,11.043742,10.58348
A0A0S2Z355,9606,0.0,10.4235325,10.321346
A0A0C4DGN7,9606,0.0,8.696514,11.456801
Q9NZW4,9606,792940.0,13.829516,10.777277
Q15170,9606,726683.0,12.713773,8.749296
Q8TAV3,9606,793104.0,6.4393835,8.916403
I3L3Z0,9606,0.0,8.759235,12.383175
G5EA09,9606,0.0,10.19589,8.680336
H7C422,9606,0.0,9.850667,14.294996
A0A024R488,9606,,9.85388,10.63206
Q8IV53,9606,732365.0,12.212884,8.569008
H7C488,9606,0.0,12.550746,9.569701
Q96JN8,9606,780348.0,11.712608,9.037535
A0A3B3ISA7,9606,0.0,10.764917,10.870954
P13805,9606,755447.0,11.203496,9.361763
H0YND7,9606,1027345.0,7.450965,12.066184
E7EUL6,9606,0.0,14.171005,9.175546
A0A0B4J1S1,9606,0.0,12.200957,8.040451
Q96BR1,9606,,10.811898,10.383428
Q5VTE0,9606,1027386.0,7.964262,13.41556
Q6IAT9,9606,802466.0,5.2476974,1.0128927
A1A5D2,9606,0.0,12.323921,8.784977
P19320,9606,737926.0,12.473157,6.370708
F1D8T1,9606,0.0,12.558574,9.08057
Q5T2T1,9606,793648.0,9.420545,8.306765
Q9H568,9606,729805.0,3.0297227,18.969904
Q5T1Z4,9606,0.0,13.790677,9.691754
Q9H649,9606,794211.0,9.576935,8.821264
Q05329,9606,805243.0,8.731284,12.487202
Q7Z6J9,9606,761966.0,10.382031,8.004242
A0A2R8Y880,9606,0.0,13.77591,9.864422
Q8IUL8,9606,784109.0,11.8295145,7.1686945
H3BM14,9606,0.0,10.799345,9.733461
Q9UP03,9606,0.0,10.733382,7.9825444
Q9UHW5,9606,802292.0,8.728006,7.6118503
Q96CV9,9606,775106.0,12.590789,9.6205225
G5E9G0,9606,1027265.0,9.8590555,14.297321
Q7L2V5,9606,,17.326036,10.328084
A0A5F9ZI36,9606,0.0,11.962074,10.068176
Q9UF47,9606,746259.0,13.66303,11.122958
O94850,9606,731574.0,13.871941,8.432796
H0YKC5,9606,0.0,11.478533,12.056902
Q92953,9606,730367.0,12.005654,8.710591
B4DXZ6,9606,0.0,11.0898,9.215559
Q9NXB9,9606,793269.0,8.536152,10.190153
P06870,9606,794303.0,11.840439,5.6634536
A0A5F9ZHJ6,9606,0.0,11.927862,10.0433445
Q96EA4,9606,793021.0,12.512973,9.611256
Q9UKB3,9606,0.0,11.41631,8.758528
C9JF66,9606,0.0,13.206942,8.859824
A0A024RBB9,9606,,10.508219,8.170693
Q9UHF1,9606,739133.0,11.630281,7.0641623
Q9Y6F7,9606,,12.795076,10.436322
Q92637,9606,0.0,12.657971,6.432135
Q9Y664,9606,793957.0,9.779871,8.002535
O15273,9606,746503.0,17.036415,10.426171
E5RJN6,9606,805822.0,9.800998,11.158163
K7EJE9,9606,801468.0,10.2263155,11.278544
H0Y7S8,9606,0.0,9.589572,8.158546
H7C024,9606,780064.0,11.812704,7.7932878
A0A024RB73,9606,,13.247796,8.731376
Q9NPA2,9606,740087.0,11.389648,6.9573073
Q9NSC5,9606,794922.0,12.298392,10.952337
Q8TAU3,9606,722231.0,11.77111,17.028095
O94827,9606,746318.0,10.184318,7.9965205
P46781,9606,1027246.0,9.263203,14.328994
Q8TAF7,9606,0.0,11.771108,17.021492
O15091,9606,,11.374843,9.632747
Q13454,9606,793091.0,9.832785,8.760961
P83105,9606,729833.0,11.787149,5.9589276
Q9BQT8,9606,792971.0,9.852904,16.128098
P01303,9606,747167.0,13.613955,5.689534
Q9NYK6,9606,751239.0,13.558187,8.818813
Q11201,9606,748435.0,11.830486,7.3387165
Q6JQN1,9606,807615.0,8.553402,11.969404
Q68CP9,9606,784091.0,13.738912,9.648826
P52945,9606,746458.0,14.307061,8.837026
Q7KZS0,9606,0.0,12.266007,8.858174
Q5T8R1,9606,0.0,9.411566,13.240257
Q9BQI0,9606,816069.0,9.643676,8.837458
Q9H3M9,9606,761777.0,11.593495,9.796006
P35749,9606,793067.0,11.669967,18.057854
O75677,9606,742698.0,12.563144,6.639591
P30301,9606,793167.0,15.121779,15.838301
Q9H3S3,9606,748892.0,11.958476,6.5192227
C9JIA8,9606,745912.0,15.350638,11.05465
P48357,9606,748975.0,12.771773,6.592468
Q9Y4H2,9606,746075.0,13.211503,8.883271
A0A024R6R3,9606,,10.624901,9.162624
Q8TAG5,9606,749022.0,10.584278,7.457643
H7C270,9606,804281.0,11.146334,10.832697
Q8NHG8,9606,751217.0,6.960446,6.6009912
Q8IV31,9606,733163.0,12.393266,6.9394293
Q9BXS4,9606,784170.0,12.35392,8.064443
A0A669KB62,9606,0.0,10.03936,8.663347
Q8IYX1,9606,794263.0,11.166493,11.262926
Q8TC17,9606,765001.0,8.760056,7.5013156
Q9H0W9,9606,822305.0,9.860618,13.28985
Q92485,9606,,10.574561,7.3320174
H0YE57,9606,0.0,8.617742,9.419302
W5XKT8,9606,737984.0,12.06996,7.176183
P04424,9606,1027433.0,7.0931478,13.156143
Q8N7E2,9606,722385.0,14.434664,9.202769
Q16281,9606,790031.0,10.720855,8.794667
Q14449,9606,761921.0,11.633319,9.341332
Q5VUJ9,9606,801468.0,13.529034,8.335855
H0Y4E8,9606,0.0,14.170182,9.550836
Q9NNZ3,9606,789406.0,11.9840355,8.734605
Q8NEX5,9606,,12.693033,6.897562
H0YBT0,9606,,13.210713,9.184271
V9HVY9,9606,759424.0,13.363767,8.809878
O15529,9606,753062.0,16.49933,6.8183036
Q16829,9606,795386.0,11.101836,8.73482
Q9H4B4,9606,801468.0,11.513529,8.129393
K7ERZ3,9606,0.0,18.850641,7.828898
P14550,9606,1027831.0,7.952235,12.6494055
P60006,9606,761053.0,13.962742,11.207565
Q96S90,9606,739170.0,12.388678,8.75611
Q9NTJ5,9606,,10.807791,12.513742
M0QYS5,9606,0.0,11.442747,8.8449
Q9P2D0,9606,781394.0,11.773151,9.9299135
A0A024RA24,9606,,10.07023,9.33831
Q5TC82,9606,746589.0,11.986401,8.872815
M0QZB9,9606,0.0,17.25597,10.372477
D6RFM5,9606,,7.6951795,11.910446
P16066,9606,761803.0,10.912369,7.5734982
P48645,9606,746039.0,13.249077,5.414522
A0A0D9SFQ2,9606,0.0,13.844553,8.91092
O60711,9606,793760.0,12.63911,10.522386
H0YIS7,9606,756202.0,11.220031,9.01605
Q9H8M2,9606,752771.0,12.08338,9.003054
A0A024R7F9,9606,,7.226602,11.407632
Q9ULX9,9606,732600.0,13.525273,9.257105
P17021,9606,724845.0,11.771301,17.024763
P05155,9606,738263.0,12.42018,7.094361
Q99683,9606,762167.0,10.593241,9.010262
B1AKA9,9606,,14.111547,9.756795
D6RDJ1,9606,794468.0,9.975188,10.029426
Q9ULQ1,9606,802277.0,9.750273,7.9986377
A0A024R120,9606,,8.952295,7.635314
P42166,9606,0.0,13.457198,9.200014
E9PF84,9606,0.0,7.606083,12.174116
V9HW95,9606,789205.0,9.520147,8.593942
P49795,9606,782660.0,13.841199,3.3018696
P61328,9606,758257.0,11.555254,7.2137027
Q8N3J9,9606,804483.0,11.768991,17.029812
Q9Y2C4,9606,790041.0,10.730656,8.859975
O75155,9606,801994.0,10.466819,9.734291
Q6UVJ0,9606,801468.0,12.499502,9.5782585
Q9Y3D8,9606,1029822.0,9.290001,8.804257
O43916,9606,810760.0,10.938726,7.328533
O15355,9606,808330.0,11.350145,10.5819435
Q9UBQ5,9606,802500.0,8.998886,7.7431784
P35222,9606,789284.0,9.010101,7.635829
H7C560,9606,0.0,10.499089,8.60083
Q9NV12,9606,737097.0,9.985486,7.8795276
O60840,9606,795766.0,11.333379,8.552445
G3V0J0,9606,0.0,11.093671,9.147563
Q8WZ82,9606,804931.0,8.700841,11.365476
P16083,9606,808060.0,8.480778,11.256653
K7EK33,9606,0.0,12.700874,10.293324
A0A024RD80,9606,,11.451379,12.795912
Q5QPM9,9606,789271.0,11.597773,10.963243
Q13617,9606,802691.0,10.222301,10.3356905
Q96AT1,9606,777920.0,11.154594,9.179719
Q13129,9606,753064.0,13.520039,8.937359
Q30201,9606,729839.0,12.343276,6.5310845
Q8IXJ6,9606,801848.0,11.0603895,10.491323
Q9ULE3,9606,746708.0,10.747093,8.23005
Q6NSM0,9606,0.0,14.537191,9.7528715
Q6UXZ4,9606,0.0,11.525353,7.5407643
Q66K89,9606,754099.0,13.959313,9.151235
Q9UG01,9606,801731.0,10.385567,11.10959
P61966,9606,,10.180234,11.845888
Q9H6U8,9606,,8.74551,7.4435506
P14373,9606,726705.0,12.644605,6.713713
Q8WTQ1,9606,,12.789582,6.900386
Q5JSG7,9606,778163.0,11.650621,6.6043253
P51587,9606,733250.0,13.695372,8.718146
O75864,9606,738138.0,9.8317375,7.8154273
O60861,9606,792530.0,10.199924,8.344797
Q8N726,9606,0.0,17.183958,10.411393
P28067,9606,736620.0,12.315296,6.6223946
P09067,9606,746668.0,14.578154,9.249793
M0QXW7,9606,792940.0,10.002843,8.660212
Q9ULJ6,9606,783175.0,9.960551,8.1560755
O75051,9606,795691.0,10.975816,7.0489664
Q15777,9606,802062.0,9.163576,12.440865
Q7L1W4,9606,786353.0,10.301441,8.764551
C9JZU6,9606,0.0,9.04885,13.884906
A0A2U3TZT9,9606,0.0,10.224131,9.689671
H7BXH2,9606,0.0,11.979452,10.325376
B8ZZ93,9606,0.0,12.294991,8.823654
Q6XPR3,9606,755603.0,13.957315,10.556027
P57740,9606,802679.0,11.167012,9.879815
Q12908,9606,802760.0,8.260755,9.1578865
M0QZ79,9606,745854.0,13.615232,9.358385
P42575,9606,755703.0,10.783146,9.026233
Q53S70,9606,,17.263765,10.3688545
E7EUL7,9606,0.0,13.524502,8.932077
Q5SW79,9606,758877.0,13.89994,10.044706
A0A1B0GU97,9606,0.0,15.755806,10.705935
Q96PC5,9606,733166.0,12.554849,8.624897
Q6NMF0,3702,248172.0,6.935887,7.066623
Q9M0V5,3702,315163.0,15.083498,11.337045
O48717,3702,317903.0,11.650744,10.150307
Q500Z1,3702,0.0,10.9275675,13.102894
Q9FM97,3702,1027422.0,7.628615,12.37245
Q9SVZ8,3702,314386.0,11.470451,7.491696
Q43292,3702,802697.0,16.188805,10.992995
Q8RWL4,3702,315461.0,13.836477,10.594692
Q8H1P9,3702,277592.0,14.5524,9.999791
Q9STK5,3702,293109.0,7.000301,7.750792
Q9FNB0,3702,1028214.0,8.446249,13.714755
Q9ZU50,3702,802603.0,7.620959,9.620219
Q9FWX8,3702,801531.0,7.733219,10.447251
Q4F883,3702,292548.0,6.8720202,7.459996
Q9MAD0,3702,269938.0,18.81576,7.8639235
P51424,3702,802198.0,16.189526,10.958382
Q9LYJ2,3702,313989.0,10.278147,9.410674
Q9FLJ6,3702,297152.0,7.0005245,7.7530313
Q9FL03,3702,292892.0,6.8450913,7.3485336
Q9LT31,3702,811318.0,12.6175995,11.979484
Q9SCN2,3702,802109.0,6.4811077,8.77337
Q9SYM0,3702,802080.0,10.033632,12.338045
Q9FIX3,3702,277648.0,7.0371118,7.907945
O48715,3702,,6.942195,8.217225
Q9SJV1,3702,1027831.0,7.877418,12.696937
Q9ZVT7,3702,802423.0,9.175984,11.9315405
Q9SHI4,3702,267999.0,7.174388,7.9724517
Q39232,3702,802886.0,8.226289,9.393174
Q84JS5,3702,0.0,7.014331,7.787144
Q84VQ4,3702,315020.0,11.227978,9.860715
Q9LIN5,3702,319285.0,12.93166,10.083734
Q9FG81,3702,307771.0,10.4399185,9.586932
Q9LSS0,3702,263965.0,7.100584,7.9407496
Q9FME5,3702,285331.0,11.286126,7.13941
Q9FFU3,3702,803785.0,10.896749,8.098507
Q8RXT7,3702,297909.0,11.644664,10.081135
O04336,3702,277846.0,14.7206335,10.27864
Q9ZW16,3702,802096.0,7.3803673,12.642678
Q9FI86,3702,804641.0,11.870467,10.39366
Q9SHH7,3702,278630.0,9.408864,13.13744
O24598,3702,815385.0,10.803318,6.502973
Q0WQ63,3702,0.0,7.587608,9.203533
Q9SCW5,3702,278422.0,14.074365,9.546693
Q8L602,3702,293663.0,14.305069,9.605333
Q9FXF2,3702,252427.0,7.1492314,7.9387493
A0A0A7EPL0,3702,247962.0,7.1813517,6.7086535
Q9M0P7,3702,251347.0,12.76987,11.045819
Q9LN09,3702,247954.0,12.657819,10.1778145
Q39108,3702,307963.0,9.505381,12.302889
Q6NKW9,3702,319568.0,10.465763,6.8005714
Q9FVT2,3702,803249.0,10.702612,12.188491
Q9FK86,3702,250547.0,15.37715,10.758338
B3H4X8,3702,296024.0,15.297324,11.047181
Q67XU1,3702,293910.0,12.958842,9.687871
Q9FY68,3702,801967.0,9.894694,16.097689
Q9FK66,3702,310952.0,7.166718,7.967892
F2Y4A3,3702,801806.0,10.669988,11.204002
Q9LZI9,3702,801650.0,9.404787,13.197487
F4IS32,3702,0.0,9.412958,9.630881
A3KPF5,3702,,9.091653,11.464324
Q8H1Y0,3702,1027857.0,7.3022447,11.989657
F4IN69,3702,,14.4334345,11.498008
Q9ZSL6,3702,294460.0,11.9047985,10.294041
Q3E9T2,3702,269246.0,6.964829,7.4309382
Q9M339,3702,1027267.0,9.233428,14.418713
Q7XXN8,3702,268662.0,17.039,10.500795
