EntryID,taxonomyID,roothog_id,umap_x,umap_y
P10155,9606,812449.0,9.20918,8.230279
Q9H019,9606,746145.0,13.408111,9.033712
F6Y2X3,9606,0.0,12.376459,8.746924
P31948,9606,802529.0,10.071502,10.888375
A0A024RDE6,9606,,14.997375,10.0915785
P68363,9606,1028112.0,8.156007,18.879599
O75909,9606,794228.0,10.007928,8.239951
P59780,9606,0.0,8.410717,7.7325344
A0A5F9ZHW5,9606,0.0,12.784118,8.640148
P13725,9606,730424.0,12.768156,6.131557
Q5VYD6,9606,0.0,12.640414,8.63912
A0A024RC21,9606,728642.0,13.811553,8.797893
Q14416,9606,789365.0,8.737934,8.763621
Q9BSA4,9606,795768.0,10.6405735,8.328588
Q9UDX5,9606,802035.0,10.899769,13.018511
A0PK11,9606,758993.0,9.434857,9.753894
Q70CQ2,9606,781564.0,12.066104,9.9752
P24539,9606,831155.0,10.707948,13.1403475
E9PML7,9606,0.0,7.6560497,10.96032
Q9Y2M0,9606,811693.0,11.026802,8.692163
Q9Y296,9606,789195.0,8.445417,7.581885
Q8TCD1,9606,737793.0,12.197673,8.945306
A0A0B4J294,9606,0.0,8.414934,7.563113
Q13002,9606,813795.0,11.01963,8.056716
A0A1C9HIH9,9606,732271.0,11.810058,6.3114524
Q8TE67,9606,746397.0,11.890004,8.531752
S4R303,9606,0.0,13.794805,8.583288
A0A024QZD1,9606,,9.414742,13.73695
Q8N6S5,9606,729924.0,11.963185,8.561593
A0A2R8Y7L2,9606,0.0,8.0284815,11.674234
A0A024R5Q8,9606,,12.154273,10.516214
P50613,9606,801468.0,13.164551,14.179457
H7C0R2,9606,0.0,9.849859,10.4418955
E9PFK5,9606,0.0,11.096109,9.330218
Q969I3,9606,752751.0,10.668122,10.2494755
J3JS69,9606,1027245.0,16.349949,10.911447
A0A1B0GWJ2,9606,0.0,13.652145,9.486567
Q4G176,9606,792977.0,9.650301,8.997428
P47775,9606,752708.0,18.29122,13.668409
O00144,9606,778376.0,8.7473135,8.773469
Q5JW53,9606,754591.0,13.364332,8.758536
E7ESY0,9606,,10.831401,10.732488
Q6IAU5,9606,808330.0,11.572756,10.4726305
Q9NTX7,9606,746382.0,13.455997,9.106881
P17538,9606,794303.0,14.304037,15.098063
Q6ZRY4,9606,745668.0,8.467956,7.545794
O95741,9606,801877.0,9.593535,10.734538
Q6UVY6,9606,804001.0,10.97177,7.3886724
P30926,9606,755417.0,12.439558,15.450741
X5DQN9,9606,745646.0,13.931172,9.051583
A0A024R7L8,9606,,11.2692795,11.06789
Q00688,9606,804774.0,10.652676,11.6895075
Q59GP6,9606,739970.0,12.861082,8.656165
A0A024R9G7,9606,,12.978294,10.10188
Q13439,9606,761405.0,12.618053,9.452921
O95294,9606,803578.0,9.6675205,7.807536
A0A024RB17,9606,,9.869865,7.856039
Q8N335,9606,1030684.0,7.4290414,10.965793
Q6P1J6,9606,769352.0,11.031332,7.6026473
G4XUV3,9606,,6.608624,13.379219
Q9NRA2,9606,793048.0,7.9000106,8.786233
O75175,9606,0.0,13.600095,9.956813
Q14962,9606,,17.806623,9.968976
Q2KHT4,9606,0.0,11.845387,8.703593
Q546G0,9606,723483.0,11.814948,6.1800585
Q00537,9606,789912.0,11.647103,10.704058
I3L0N3,9606,0.0,10.241563,10.438694
A0A140VK29,9606,802222.0,7.58266,10.297057
Q96LT9,9606,815399.0,12.24697,9.7664585
Q8NDV7,9606,765480.0,12.875268,8.66114
A2VDJ0,9606,747316.0,13.565216,8.662961
P60985,9606,729910.0,12.755328,6.9364467
Q13087,9606,802127.0,10.532344,7.2487464
Q8NA61,9606,733265.0,13.766967,8.412321
Q6L8H4,9606,732109.0,13.635908,10.632137
Q92785,9606,0.0,13.925431,9.952643
Q8NBZ7,9606,801706.0,9.482839,11.916462
Q8NDG6,9606,778204.0,11.765646,10.100477
H0YKT6,9606,,15.067562,11.244775
A0A384P5S9,9606,0.0,11.551182,10.066732
P43250,9606,793157.0,9.678982,7.8810124
A0A1W2PRV5,9606,,12.35555,9.0163555
P49757,9606,746071.0,13.37212,10.150857
O75342,9606,1033999.0,10.581202,8.163827
A0A0C4DG26,9606,0.0,12.538968,8.473418
Q6P988,9606,781575.0,9.572507,7.4377923
Q9NQI0,9606,746012.0,12.360678,10.929504
Q6P1K1,9606,761048.0,15.616489,11.381105
Q9Y534,9606,779918.0,15.365934,9.869994
Q96AP7,9606,746223.0,11.564738,6.489821
Q96BR5,9606,823279.0,10.4032545,10.852692
C9JUL4,9606,801468.0,12.543381,10.797056
P08567,9606,790250.0,11.018614,10.684575
Q96EK2,9606,748983.0,13.526222,8.676299
Q6SPF0,9606,751276.0,14.086029,8.490951
A0A087WTB0,9606,0.0,9.591112,10.834412
J3QRY6,9606,0.0,9.487399,8.156158
Q96AM1,9606,731717.0,18.086235,13.451774
Q96HJ5,9606,730003.0,12.371913,6.782179
A0A087WTK8,9606,0.0,12.634691,8.740677
Q96KK3,9606,747068.0,11.069028,8.542439
Q9HCN6,9606,728305.0,11.75998,6.1329827
P32119,9606,1028804.0,7.558001,12.213688
Q0VGL1,9606,781422.0,11.140415,10.8179035
Q6UWI4,9606,746461.0,12.445243,8.462789
A0A3B3ITW3,9606,0.0,8.31868,10.087055
Q9HCB6,9606,773714.0,10.859418,6.84431
E9PHX9,9606,803542.0,16.321875,10.834408
Q16670,9606,726724.0,15.958063,12.2064
H0YKT2,9606,0.0,14.11558,8.786234
P19971,9606,1027329.0,8.518083,10.927536
Q0D2M2,9606,801785.0,0.3594774,6.8664274
Q6P9G4,9606,727062.0,11.832982,6.361045
H0Y803,9606,0.0,14.03128,9.425894
A8MXZ3,9606,747944.0,13.675962,10.661809
O14835,9606,0.0,11.24208,11.598611
A0A0S2Z3N3,9606,801957.0,9.923162,8.768822
Q71SY5,9606,780011.0,12.4401455,8.707051
Q9Y287,9606,756200.0,12.082526,9.320451
Q6P9B9,9606,780107.0,12.48748,8.674129
O75683,9606,746927.0,12.197036,8.677333
C9JK89,9606,759135.0,14.96735,7.6968613
O00170,9606,794485.0,10.517071,11.363053
A0A1B0GWA8,9606,0.0,13.863291,9.535604
Q5BN46,9606,795705.0,12.465486,9.626088
J3QRM1,9606,0.0,11.782251,9.2293415
V9GYT8,9606,780410.0,16.03564,10.969748
J3QLL0,9606,,11.462165,10.01446
Q6UXK2,9606,752341.0,11.659881,7.029867
E5KRK5,9606,1029495.0,7.552138,10.648201
F8VS54,9606,777987.0,12.346529,9.65151
J3KPP0,9606,0.0,11.909651,9.6374445
H0Y9V7,9606,0.0,8.262811,9.935752
Q12962,9606,793464.0,12.351707,8.6847315
A0A140VJN8,9606,0.0,12.107721,16.895704
Q96DR7,9606,754018.0,11.266037,8.788921
E9KL30,9606,801894.0,7.9245043,15.889034
A0A024R7R0,9606,,12.80036,8.432577
A0A024R899,9606,,12.362108,8.969241
C9JQZ4,9606,801481.0,9.943926,10.47684
Q9H9F9,9606,805799.0,9.468715,7.7068305
Q9H6D7,9606,816082.0,12.449487,9.9333725
Q8WWM9,9606,758975.0,9.262325,7.7084413
O75129,9606,746239.0,10.386046,7.9853816
C9JTK6,9606,1033109.0,8.084242,13.171184
Q9BZ29,9606,0.0,10.926968,9.615857
Q5T9C2,9606,778575.0,12.317273,9.124594
A1A5B0,9606,0.0,12.237444,10.3903475
Q9Y6C9,9606,789183.0,9.074451,8.182024
P49747,9606,786208.0,11.522569,7.1323
B4E1B9,9606,761823.0,11.790116,7.4061513
V9GY73,9606,0.0,14.025721,8.856436
P49810,9606,,11.242974,8.735933
P78363,9606,802754.0,11.038377,8.614484
A0A2U3TZM0,9606,0.0,12.182784,11.239175
F5H0Q6,9606,0.0,12.357103,8.969281
L0R819,9606,767271.0,11.873117,9.604423
Q9NUB4,9606,730103.0,13.759647,8.26316
B1AJU4,9606,754083.0,10.385131,8.161513
Q8N122,9606,802773.0,8.497557,7.5740438
B3KPJ4,9606,0.0,12.577687,8.55302
Q9UBF8,9606,806616.0,10.0042925,8.621721
Q8TBB7,9606,0.0,10.550784,10.804753
H0Y2Y8,9606,0.0,12.706177,8.8344555
Q9HCZ1,9606,727830.0,15.964016,12.213625
A6NGQ2,9606,727213.0,11.784465,8.362439
P68366,9606,1028112.0,8.15442,18.877844
X6R4A7,9606,0.0,13.593399,8.954018
Q96PS8,9606,793167.0,14.309043,17.495033
P19113,9606,805243.0,11.486925,9.662457
B1ALM5,9606,0.0,9.539568,7.7952557
Q86VZ6,9606,780026.0,9.892969,8.197638
Q9NWZ5,9606,803366.0,8.933239,11.35335
P16118,9606,1033178.0,8.8516445,11.3599
O00189,9606,801701.0,10.206067,9.417772
P59510,9606,786540.0,11.003518,6.9295716
A0A024R5C5,9606,,7.608338,11.185613
Q13765,9606,0.0,11.132294,11.183815
Q9NZN4,9606,802091.0,10.006523,10.944267
P03973,9606,736724.0,11.758031,6.4708066
Q53FR4,9606,802514.0,9.881561,9.274043
B4DZN7,9606,1027592.0,9.296756,7.9853716
E5RK82,9606,0.0,12.208601,14.619611
Q14507,9606,729792.0,16.318613,10.806992
Q13009,9606,746651.0,12.26808,8.978857
P15169,9606,803627.0,10.983432,7.6167893
P00439,9606,802249.0,9.900168,12.65913
Q5VWC4,9606,0.0,10.263566,9.457655
H0Y3A8,9606,0.0,10.400653,7.9403605
Q96Q42,9606,780004.0,11.831367,9.28632
P29373,9606,753046.0,8.849386,8.484378
O94992,9606,729857.0,13.366564,8.652685
G3V4X8,9606,802171.0,13.346316,11.23738
A0AVN2,9606,792955.0,12.849889,9.553873
Q9UBD9,9606,751523.0,10.082232,7.5047474
P62760,9606,802889.0,12.255413,14.617122
A0A024RBX9,9606,,7.310499,11.133534
O95140,9606,792985.0,11.184505,10.271863
A0A0S2Z355,9606,0.0,13.215463,14.31105
A0A0C4DGN7,9606,0.0,8.722353,11.030681
Q9NZW4,9606,792940.0,14.927772,11.808096
Q15170,9606,726683.0,12.823696,8.687366
Q8TAV3,9606,793104.0,6.8680205,9.647667
I3L3Z0,9606,0.0,8.74191,12.064569
G5EA09,9606,0.0,10.018757,8.565397
H7C422,9606,0.0,9.432375,14.034282
A0A024R488,9606,,10.006771,10.458088
Q8IV53,9606,732365.0,12.128283,8.599255
H7C488,9606,0.0,12.564979,9.391979
Q96JN8,9606,780348.0,11.577109,9.149454
A0A3B3ISA7,9606,0.0,10.898014,10.771107
P13805,9606,755447.0,11.19376,9.446963
H0YND7,9606,1027345.0,7.47973,11.340113
E7EUL6,9606,0.0,14.291491,8.98428
A0A0B4J1S1,9606,0.0,11.916303,8.25812
Q96BR1,9606,,11.198228,10.454962
Q5VTE0,9606,1027386.0,7.630026,12.826917
Q6IAT9,9606,802466.0,7.9502554,15.853987
A1A5D2,9606,0.0,12.312334,8.859743
P19320,9606,737926.0,11.783909,6.2886095
F1D8T1,9606,0.0,12.406356,8.385116
Q5T2T1,9606,793648.0,9.096658,8.107449
Q9H568,9606,729805.0,1.4766955,5.486602
Q5T1Z4,9606,0.0,13.955608,9.364806
Q9H649,9606,794211.0,9.461704,8.600573
Q05329,9606,805243.0,8.159472,12.050274
Q7Z6J9,9606,761966.0,10.0341215,7.894182
A0A2R8Y880,9606,0.0,13.804332,9.691641
Q8IUL8,9606,784109.0,11.506954,7.187596
H3BM14,9606,0.0,10.794774,9.730172
Q9UP03,9606,0.0,10.486946,8.350382
Q9UHW5,9606,802292.0,8.342964,7.5274105
Q96CV9,9606,775106.0,12.598996,9.443237
G5E9G0,9606,1027265.0,9.491169,13.999594
Q7L2V5,9606,,17.898664,9.928616
A0A5F9ZI36,9606,0.0,12.033007,9.935633
Q9UF47,9606,746259.0,13.76663,10.839117
O94850,9606,731574.0,13.75468,8.305132
H0YKC5,9606,0.0,6.941011,14.180757
Q92953,9606,730367.0,12.133391,8.709761
B4DXZ6,9606,0.0,11.190311,9.198997
Q9NXB9,9606,793269.0,8.866669,10.2493515
P06870,9606,794303.0,14.272364,15.046343
A0A5F9ZHJ6,9606,0.0,12.035041,9.935745
Q96EA4,9606,793021.0,12.539997,9.453498
Q9UKB3,9606,0.0,11.602115,8.753346
C9JF66,9606,0.0,13.303488,8.692352
A0A024RBB9,9606,,10.13332,8.063029
Q9UHF1,9606,739133.0,10.931816,6.6997275
Q9Y6F7,9606,,12.849437,10.28174
Q92637,9606,0.0,11.869026,6.1801476
Q9Y664,9606,793957.0,9.533798,7.807341
O15273,9606,746503.0,17.683098,9.99961
E5RJN6,9606,805822.0,9.802052,11.00703
K7EJE9,9606,801468.0,10.3815155,10.992275
H0Y7S8,9606,0.0,9.22642,8.054852
H7C024,9606,780064.0,11.545485,7.7058177
A0A024RB73,9606,,13.292743,8.637556
Q9NPA2,9606,740087.0,10.941376,7.139368
Q9NSC5,9606,794922.0,12.44473,10.606948
Q8TAU3,9606,722231.0,15.96689,12.218916
O94827,9606,746318.0,9.823223,7.8660984
P46781,9606,1027246.0,8.774298,13.903832
Q8TAF7,9606,0.0,15.94252,12.211344
O15091,9606,,11.344427,9.608417
Q13454,9606,793091.0,9.67612,8.6265135
P83105,9606,729833.0,14.237934,14.987844
Q9BQT8,9606,792971.0,14.511276,14.255878
P01303,9606,747167.0,12.150054,5.282053
Q9NYK6,9606,751239.0,13.527534,8.722904
Q11201,9606,748435.0,11.662744,7.553742
Q6JQN1,9606,807615.0,8.5484915,11.447638
Q68CP9,9606,784091.0,13.833177,9.425585
P52945,9606,746458.0,14.302398,8.592782
Q7KZS0,9606,0.0,12.222078,8.906916
Q5T8R1,9606,0.0,9.320741,12.8155155
Q9BQI0,9606,816069.0,9.577515,8.766127
Q9H3M9,9606,761777.0,11.6879835,9.7502
P35749,9606,793067.0,18.280958,4.8104534
O75677,9606,742698.0,11.827093,6.4193287
P30301,9606,793167.0,14.308212,17.495264
Q9H3S3,9606,748892.0,14.235695,14.866468
C9JIA8,9606,745912.0,15.458385,10.503001
P48357,9606,748975.0,12.128703,6.312343
Q9Y4H2,9606,746075.0,13.185414,8.871568
A0A024R6R3,9606,,10.655688,9.162029
Q8TAG5,9606,749022.0,10.102753,7.1790195
H7C270,9606,804281.0,11.408167,10.698041
Q8NHG8,9606,751217.0,15.177033,7.775098
Q8IV31,9606,733163.0,11.760547,6.4771104
Q9BXS4,9606,784170.0,12.197646,7.95976
A0A669KB62,9606,0.0,9.741045,8.437443
Q8IYX1,9606,794263.0,11.410048,11.009538
Q8TC17,9606,765001.0,8.280818,7.423643
Q9H0W9,9606,822305.0,9.662205,12.874072
Q92485,9606,,10.361626,7.5908494
H0YE57,9606,0.0,8.642622,9.086395
W5XKT8,9606,737984.0,11.377593,6.670208
P04424,9606,1027433.0,6.906882,12.714603
Q8N7E2,9606,722385.0,14.509328,8.930147
Q16281,9606,790031.0,10.587047,8.975349
Q14449,9606,761921.0,11.664996,9.086003
Q5VUJ9,9606,801468.0,13.400069,8.285194
H0Y4E8,9606,0.0,14.243522,9.336279
Q9NNZ3,9606,789406.0,11.9228945,8.787217
Q8NEX5,9606,,12.174245,6.488258
H0YBT0,9606,,13.405233,8.832013
V9HVY9,9606,759424.0,13.442317,8.68156
O15529,9606,753062.0,18.244627,13.607397
Q16829,9606,795386.0,10.805848,8.813619
Q9H4B4,9606,801468.0,11.47244,8.329491
K7ERZ3,9606,0.0,12.106045,16.890923
P14550,9606,1027831.0,7.4265738,11.769508
P60006,9606,761053.0,14.210075,10.940527
Q96S90,9606,739170.0,12.422784,8.75476
Q9NTJ5,9606,,11.089151,12.077947
M0QYS5,9606,0.0,11.650087,8.697989
Q9P2D0,9606,781394.0,11.941666,9.831985
A0A024RA24,9606,,10.074883,9.191698
Q5TC82,9606,746589.0,12.262685,8.8356085
M0QZB9,9606,0.0,17.791798,9.998297
D6RFM5,9606,,7.5204196,11.16388
P16066,9606,761803.0,10.4381695,7.91773
P48645,9606,746039.0,11.403874,5.402631
A0A0D9SFQ2,9606,0.0,13.853389,8.805333
O60711,9606,793760.0,12.925248,10.260164
H0YIS7,9606,756202.0,11.242484,8.9145355
Q9H8M2,9606,752771.0,12.2917385,8.9310875
A0A024R7F9,9606,,8.556873,8.388878
Q9ULX9,9606,732600.0,14.234894,8.397405
P17021,9606,724845.0,15.949398,12.224426
P05155,9606,738263.0,11.819389,6.614599
Q99683,9606,762167.0,10.568208,8.9693365
B1AKA9,9606,,14.216225,9.416648
D6RDJ1,9606,794468.0,9.960595,9.828853
Q9ULQ1,9606,802277.0,9.398868,7.92441
A0A024R120,9606,,8.459503,7.5327663
P42166,9606,0.0,13.512385,8.929469
E9PF84,9606,0.0,7.5923543,11.409398
V9HW95,9606,789205.0,9.524104,8.631331
P49795,9606,782660.0,19.816536,9.72376
P61328,9606,758257.0,11.5460205,7.4761395
Q8N3J9,9606,804483.0,15.969256,12.235226
Q9Y2C4,9606,790041.0,10.665313,8.770587
O75155,9606,801994.0,10.518346,9.669518
Q6UVJ0,9606,801468.0,12.502245,9.370865
Q9Y3D8,9606,1029822.0,9.045181,8.550386
O43916,9606,810760.0,10.567343,7.0897493
O15355,9606,808330.0,11.560638,10.473549
Q9UBQ5,9606,802500.0,8.648812,7.6716504
P35222,9606,789284.0,8.490513,7.4502077
H7C560,9606,0.0,10.295712,8.478197
Q9NV12,9606,737097.0,9.759204,7.715175
O60840,9606,795766.0,11.286289,8.956849
G3V0J0,9606,0.0,11.163272,9.093152
Q8WZ82,9606,804931.0,8.761137,10.929411
P16083,9606,808060.0,8.360663,10.907427
K7EK33,9606,0.0,13.073929,10.173994
A0A024RD80,9606,,11.402773,12.406457
Q5QPM9,9606,789271.0,11.665586,10.707351
Q13617,9606,802691.0,10.260984,10.025951
Q96AT1,9606,777920.0,11.088191,9.2743225
Q13129,9606,753064.0,13.489574,8.754404
Q30201,9606,729839.0,11.691331,6.4195046
Q8IXJ6,9606,801848.0,11.455547,9.977101
Q9ULE3,9606,746708.0,10.237155,8.043429
Q6NSM0,9606,0.0,14.679541,9.287367
Q6UXZ4,9606,0.0,11.274462,7.3738847
Q66K89,9606,754099.0,14.059977,8.887019
Q9UG01,9606,801731.0,10.4459505,10.916785
P61966,9606,,10.211173,11.770642
Q9H6U8,9606,,8.255366,7.4009023
P14373,9606,726705.0,11.8735075,6.431067
Q8WTQ1,9606,,12.335461,6.6597934
Q5JSG7,9606,778163.0,11.306048,6.9080725
P51587,9606,733250.0,13.720296,8.6304245
O75864,9606,738138.0,9.502655,7.647875
O60861,9606,792530.0,9.98793,8.300298
Q8N726,9606,0.0,17.83248,9.940128
P28067,9606,736620.0,11.689958,6.383472
P09067,9606,746668.0,14.6978,8.997247
M0QXW7,9606,792940.0,9.414519,8.321408
Q9ULJ6,9606,783175.0,9.613207,8.024204
O75051,9606,795691.0,10.5431795,7.177752
Q15777,9606,802062.0,9.099918,11.993871
Q7L1W4,9606,786353.0,10.196623,8.721681
C9JZU6,9606,0.0,8.470065,13.493943
A0A2U3TZT9,9606,0.0,10.383175,9.5801525
H7BXH2,9606,0.0,12.0205765,10.211842
B8ZZ93,9606,0.0,12.501523,8.782838
Q6XPR3,9606,755603.0,15.804354,12.109547
P57740,9606,802679.0,11.168177,9.811393
Q12908,9606,802760.0,8.417258,8.919949
M0QZ79,9606,745854.0,13.651681,9.210004
P42575,9606,755703.0,10.228014,8.81466
Q53S70,9606,,17.819601,9.985522
E7EUL7,9606,0.0,13.458231,8.806041
Q5SW79,9606,758877.0,13.957974,9.738017
A0A1B0GU97,9606,0.0,16.114788,10.46994
Q96PC5,9606,733166.0,12.61014,8.676577
Q6NMF0,3702,248172.0,14.673714,7.1342125
Q9M0V5,3702,315163.0,15.459719,10.973833
O48717,3702,317903.0,12.132755,9.871307
Q500Z1,3702,0.0,10.968684,12.734481
Q9FM97,3702,1027422.0,7.5172286,11.826178
Q9SVZ8,3702,314386.0,11.482403,7.8762264
Q43292,3702,802697.0,16.466345,10.965233
Q8RWL4,3702,315461.0,14.629408,10.140667
Q8H1P9,3702,277592.0,14.68613,9.5012
Q9STK5,3702,293109.0,14.25205,6.7606688
Q9FNB0,3702,1028214.0,8.051202,13.294138
Q9ZU50,3702,802603.0,7.969912,9.36242
Q9FWX8,3702,801531.0,8.313802,10.054187
Q4F883,3702,292548.0,14.486671,6.9909096
Q9MAD0,3702,269938.0,12.100075,16.876087
P51424,3702,802198.0,16.43664,10.920041
Q9LYJ2,3702,313989.0,10.394696,9.292554
Q9FLJ6,3702,297152.0,14.253968,6.7642856
Q9FL03,3702,292892.0,14.545001,6.90857
Q9LT31,3702,811318.0,12.693029,11.725989
Q9SCN2,3702,802109.0,6.9107285,9.883903
Q9SYM0,3702,802080.0,10.000046,11.791296
Q9FIX3,3702,277648.0,14.192244,6.70942
O48715,3702,,8.48383,10.64656
Q9SJV1,3702,1027831.0,7.346884,11.811428
Q9ZVT7,3702,802423.0,9.44172,11.645365
Q9SHI4,3702,267999.0,14.028611,6.4706945
Q39232,3702,802886.0,8.426787,9.222792
Q84JS5,3702,0.0,14.374292,6.940216
Q84VQ4,3702,315020.0,11.668162,9.694768
Q9LIN5,3702,319285.0,13.126148,9.929711
Q9FG81,3702,307771.0,10.594884,9.531057
Q9LSS0,3702,263965.0,14.0761175,6.614853
Q9FME5,3702,285331.0,11.488894,7.6167607
Q9FFU3,3702,803785.0,10.847776,8.431889
Q8RXT7,3702,297909.0,12.15736,9.961094
O04336,3702,277846.0,14.893664,9.698464
Q9ZW16,3702,802096.0,7.221222,11.995883
Q9FI86,3702,804641.0,11.349376,9.97956
Q9SHH7,3702,278630.0,9.227003,12.696801
O24598,3702,815385.0,11.069682,7.7789745
Q0WQ63,3702,0.0,7.7889543,8.900172
Q9SCW5,3702,278422.0,14.267414,9.0184765
Q8L602,3702,293663.0,14.524307,9.17002
Q9FXF2,3702,252427.0,14.09232,6.616989
A0A0A7EPL0,3702,247962.0,14.771348,7.7511334
Q9M0P7,3702,251347.0,12.929358,10.666384
Q9LN09,3702,247954.0,12.951119,9.800184
Q39108,3702,307963.0,9.574722,11.810201
Q6NKW9,3702,319568.0,10.810956,7.7366304
Q9FVT2,3702,803249.0,10.876436,11.837342
Q9FK86,3702,250547.0,15.79604,10.493287
B3H4X8,3702,296024.0,15.640009,10.627338
Q67XU1,3702,293910.0,14.477772,7.257155
Q9FY68,3702,801967.0,7.8988285,6.136284
Q9FK66,3702,310952.0,14.03953,6.5218487
F2Y4A3,3702,801806.0,10.779408,10.95879
Q9LZI9,3702,801650.0,9.313688,12.765156
F4IS32,3702,0.0,9.549291,9.5502
A3KPF5,3702,,9.857774,12.5488825
Q8H1Y0,3702,1027857.0,7.3001966,11.163812
F4IN69,3702,,15.09961,10.214483
Q9ZSL6,3702,294460.0,12.411686,9.960099
Q3E9T2,3702,269246.0,14.466814,6.980252
Q9M339,3702,1027267.0,8.794029,13.973092
Q7XXN8,3702,268662.0,17.605925,10.151582
