EntryID,taxonomyID,roothog_id,umap_x,umap_y
Q14507,9606,729792.0,-5.8296337,0.73268014
Q13009,9606,746651.0,-1.8021117,0.61388797
P15169,9606,803627.0,0.10025298,3.1882577
P00439,9606,802249.0,0.17547494,-3.086576
Q5VWC4,9606,0.0,0.23090875,0.02354615
H0Y3A8,9606,0.0,-0.21108294,1.6050414
Q96Q42,9606,780004.0,-1.4067068,0.3445573
P29373,9606,753046.0,1.6627141,0.30485007
O94992,9606,729857.0,-2.8973174,0.91001254
G3V4X8,9606,802171.0,-3.060454,-1.6279855
A0AVN2,9606,792955.0,-2.3942888,-0.20620462
Q9UBD9,9606,751523.0,0.0077281706,1.7430705
P62760,9606,802889.0,-7.6596394,2.21708
A0A024RBX9,9606,,2.463422,-1.3595762
O95140,9606,792985.0,-0.9174379,-0.7781018
A0A0S2Z355,9606,0.0,0.18608475,-0.4328059
A0A0C4DGN7,9606,0.0,1.2605572,-1.2130296
Q9NZW4,9606,792940.0,-4.6428456,2.6127021
Q15170,9606,726683.0,-2.3054295,0.95100886
Q8TAV3,9606,793104.0,4.093414,0.922753
I3L3Z0,9606,0.0,1.4204919,-2.6539373
G5EA09,9606,0.0,0.34201702,0.8439734
H7C422,9606,0.0,3.5578535,-0.660915
A0A024R488,9606,,0.58832496,-0.88121504
Q8IV53,9606,732365.0,-1.72438,1.0587556
H7C488,9606,0.0,-2.207496,0.1762751
Q96JN8,9606,780348.0,-1.2531246,0.34448993
A0A3B3ISA7,9606,0.0,-0.4474818,-1.0510619
P13805,9606,755447.0,-0.72031915,0.29665172
H0YND7,9606,1027345.0,2.323232,-1.5753626
E7EUL6,9606,0.0,-3.6711698,0.65502405
A0A0B4J1S1,9606,0.0,-1.612616,1.674321
Q96BR1,9606,,-0.4565799,-0.67186034
Q5VTE0,9606,1027386.0,3.3379388,-2.126297
Q6IAT9,9606,802466.0,-1.991954,8.744218
A1A5D2,9606,0.0,-1.8584352,0.8685552
P19320,9606,737926.0,-1.77953,3.2799063
F1D8T1,9606,0.0,-2.4408383,1.2442383
Q5T2T1,9606,793648.0,1.3389356,0.9052702
Q9H568,9606,729805.0,12.086582,-3.5210772
Q5T1Z4,9606,0.0,-3.3871698,0.12978072
Q9H649,9606,794211.0,1.0296926,0.5705127
Q05329,9606,805243.0,1.3632718,-2.2199123
Q7Z6J9,9606,761966.0,0.09636438,1.4924521
A0A2R8Y880,9606,0.0,-3.4247644,0.0496976
Q8IUL8,9606,784109.0,-1.1210555,2.678633
H3BM14,9606,0.0,-0.38800746,-0.026612686
Q9UP03,9606,0.0,-0.35094228,1.5368389
Q9UHW5,9606,802292.0,2.0875983,1.3793681
Q96CV9,9606,775106.0,-2.2142298,0.10296752
G5E9G0,9606,1027265.0,3.530158,-0.7129262
Q7L2V5,9606,,5.290393,7.0294595
A0A5F9ZI36,9606,0.0,-1.8263217,-0.37284383
Q9UF47,9606,746259.0,-3.237694,-1.1443897
O94850,9606,731574.0,-3.4738543,1.4781605
H0YKC5,9606,0.0,2.8490105,-4.5315332
Q92953,9606,730367.0,-1.6573454,1.0465616
B4DXZ6,9606,0.0,-0.829146,0.3738033
Q9NXB9,9606,793269.0,0.16417332,-4.4719744
P06870,9606,794303.0,-1.0650752,4.043972
A0A5F9ZHJ6,9606,0.0,-1.7312636,-0.42972654
Q96EA4,9606,793021.0,-2.1518493,0.13055077
Q9UKB3,9606,0.0,-1.0431002,0.8547801
C9JF66,9606,0.0,-2.8457015,0.8711434
A0A024RBB9,9606,,0.054217078,1.328469
Q9UHF1,9606,739133.0,-0.8956619,2.326804
Q9Y6F7,9606,,-2.501504,-0.65062016
Q92637,9606,0.0,-1.9154992,3.1900015
Q9Y664,9606,793957.0,0.8098337,1.3966235
O15273,9606,746503.0,5.2389574,6.998043
E5RJN6,9606,805822.0,1.6777726,-1.5127789
K7EJE9,9606,801468.0,0.060632598,-1.4775826
H0Y7S8,9606,0.0,1.028717,1.2021978
H7C024,9606,780064.0,-0.8912406,1.9903619
A0A024RB73,9606,,-2.8717346,1.0119934
Q9NPA2,9606,740087.0,-0.6746706,2.6410978
Q9NSC5,9606,794922.0,-2.2358637,-1.1842412
Q8TAU3,9606,722231.0,-4.2563925,2.2370646
O94827,9606,746318.0,0.363307,1.458271
P46781,9606,1027246.0,3.5358157,-1.2174939
Q8TAF7,9606,0.0,-4.2637277,2.253494
O15091,9606,,-1.0241115,-0.02852053
Q13454,9606,793091.0,0.6467518,0.77847904
P83105,9606,729833.0,-0.9473726,3.683307
Q9BQT8,9606,792971.0,-1.3324898,-5.5389566
P01303,9606,747167.0,-2.9213836,3.7059436
Q9NYK6,9606,751239.0,-3.1663923,1.0180795
Q11201,9606,748435.0,-0.95443356,2.7413242
Q6JQN1,9606,807615.0,1.5133073,-1.943006
Q68CP9,9606,784091.0,-3.286479,0.12162708
P52945,9606,746458.0,-3.8122313,1.0288411
Q7KZS0,9606,0.0,-1.8714324,0.9302929
Q5T8R1,9606,0.0,0.87202823,-3.6512988
Q9BQI0,9606,816069.0,0.99287945,0.5764567
Q9H3M9,9606,761777.0,-1.4008257,-0.16286957
P35749,9606,793067.0,5.3665624,3.2397401
O75677,9606,742698.0,-1.7019701,2.3333802
P30301,9606,793167.0,0.42214242,-5.987304
Q9H3S3,9606,748892.0,-1.2007109,2.8281152
C9JIA8,9606,745912.0,-5.217407,0.120210506
P48357,9606,748975.0,-2.0315719,3.1720843
Q9Y4H2,9606,746075.0,-2.827577,0.8547844
A0A024R6R3,9606,,-0.2719247,0.39718232
Q8TAG5,9606,749022.0,-0.020940468,1.9756937
H7C270,9606,804281.0,-0.82998896,-0.94058925
Q8NHG8,9606,751217.0,-6.1339927,-1.2940387
Q8IV31,9606,733163.0,-1.7978544,2.7504683
Q9BXS4,9606,784170.0,-1.822952,1.6807538
A0A669KB62,9606,0.0,0.5564664,0.8703129
Q8IYX1,9606,794263.0,-0.78851265,-1.5721248
Q8TC17,9606,765001.0,2.1912327,1.5333737
Q9H0W9,9606,822305.0,1.2374871,-3.7603555
Q92485,9606,,0.13585371,2.3853211
H0YE57,9606,0.0,0.13194376,-4.3662195
W5XKT8,9606,737984.0,-1.0803897,2.2634835
P04424,9606,1027433.0,3.2122927,-2.9175923
Q8N7E2,9606,722385.0,-4.033342,0.6788059
Q16281,9606,790031.0,-0.45155272,0.888162
Q14449,9606,761921.0,-1.3664024,0.39465126
Q5VUJ9,9606,801468.0,-2.8914933,1.4967988
H0Y4E8,9606,0.0,-3.6820118,0.18763511
Q9NNZ3,9606,789406.0,-1.6010106,0.9395361
Q8NEX5,9606,,-2.13688,2.9725146
H0YBT0,9606,,-3.0612938,0.68971664
V9HVY9,9606,759424.0,-3.0071063,0.96129924
O15529,9606,753062.0,0.6238708,-7.277236
Q16829,9606,795386.0,-0.5093202,0.80977046
Q9H4B4,9606,801468.0,-1.058082,1.3783829
K7ERZ3,9606,0.0,-3.9184215,-5.8951283
P14550,9606,1027831.0,2.1964204,-2.4674766
P60006,9606,761053.0,-3.8598185,-1.2169096
Q96S90,9606,739170.0,-1.9934171,0.91951185
Q9NTJ5,9606,,-0.8856166,-2.5120182
M0QYS5,9606,0.0,-1.0606649,0.82596594
Q9P2D0,9606,781394.0,-1.6429026,-0.3796692
A0A024RA24,9606,,0.5089822,0.3267624
Q5TC82,9606,746589.0,-1.6456431,0.8039425
M0QZB9,9606,0.0,5.280956,7.0329466
D6RFM5,9606,,2.236785,-1.4706904
P16066,9606,761803.0,-0.14524718,1.9257166
P48645,9606,746039.0,-2.4725542,4.044101
A0A0D9SFQ2,9606,0.0,-3.6823137,0.9803048
O60711,9606,793760.0,-2.3670344,-0.7949559
H0YIS7,9606,756202.0,-0.7640596,0.65862924
Q9H8M2,9606,752771.0,-1.7407331,0.66514957
A0A024R7F9,9606,,2.0005894,0.2300116
Q9ULX9,9606,732600.0,-3.1790376,0.60588443
P17021,9606,724845.0,-4.279571,2.2853467
P05155,9606,738263.0,-1.6217053,2.430742
Q99683,9606,762167.0,-0.24959457,0.5797883
B1AKA9,9606,,-3.5937488,0.05881764
D6RDJ1,9606,794468.0,0.53461134,-0.55879074
Q9ULQ1,9606,802277.0,0.82978815,1.4166137
A0A024R120,9606,,1.9503279,1.4247801
P42166,9606,0.0,-3.112372,0.7507335
E9PF84,9606,0.0,2.2647233,-1.6735462
V9HW95,9606,789205.0,1.0586579,0.7129321
P49795,9606,782660.0,-2.8467865,-8.19572
P61328,9606,758257.0,-1.3060068,2.3490393
Q8N3J9,9606,804483.0,-4.287283,2.291798
Q9Y2C4,9606,790041.0,-0.23364338,0.76521724
O75155,9606,801994.0,-0.13848658,-0.16554542
Q6UVJ0,9606,801468.0,-2.112673,0.20616147
Q9Y3D8,9606,1029822.0,1.4365184,0.5186298
O43916,9606,810760.0,-0.34427768,2.16956
O15355,9606,808330.0,-1.0120302,-0.8165258
Q9UBQ5,9606,802500.0,1.8932946,1.3431864
P35222,9606,789284.0,1.9028627,1.444228
H7C560,9606,0.0,0.08221594,0.98806655
Q9NV12,9606,737097.0,0.5003295,1.5797993
O60840,9606,795766.0,-1.0018784,1.0796056
G3V0J0,9606,0.0,-0.7435245,0.49518496
Q8WZ82,9606,804931.0,1.2958398,-1.062451
P16083,9606,808060.0,1.802146,-1.2645931
K7EK33,9606,0.0,-2.6070893,-0.42089945
A0A024RD80,9606,,-0.8552083,-2.545301
Q5QPM9,9606,789271.0,-1.3878124,-1.3102137
Q13617,9606,802691.0,0.35141438,-0.4056054
Q96AT1,9606,777920.0,-0.6381679,0.42945334
Q13129,9606,753064.0,-3.0661695,1.0042051
Q30201,9606,729839.0,-1.6978307,3.037064
Q8IXJ6,9606,801848.0,-0.84883595,-0.76422524
Q9ULE3,9606,746708.0,-0.13664997,1.3165169
Q6NSM0,9606,0.0,-4.180618,0.23523995
Q6UXZ4,9606,0.0,-0.9390869,2.1501489
Q66K89,9606,754099.0,-3.38407,0.7138836
Q9UG01,9606,801731.0,-0.070991516,-1.4102246
P61966,9606,,-0.007472895,-2.3137333
Q9H6U8,9606,,2.1728892,1.5651085
P14373,9606,726705.0,-1.7028068,2.351864
Q8WTQ1,9606,,-2.2310412,3.0308552
Q5JSG7,9606,778163.0,-0.8482752,3.2105794
P51587,9606,733250.0,-3.3549252,1.0808828
O75864,9606,738138.0,0.79056895,1.5106503
O60861,9606,792530.0,0.19008651,0.9140961
Q8N726,9606,0.0,5.2939196,7.040998
P28067,9606,736620.0,-1.650177,3.0130634
P09067,9606,746668.0,-4.0663056,0.60715926
M0QXW7,9606,792940.0,0.8761557,0.8561001
Q9ULJ6,9606,783175.0,0.68707937,1.2219323
O75051,9606,795691.0,-0.22822021,2.4814014
Q15777,9606,802062.0,0.9637334,-2.5553827
Q7L1W4,9606,786353.0,0.045529447,0.82033205
C9JZU6,9606,0.0,0.5219444,-3.3549247
A0A2U3TZT9,9606,0.0,-0.29410005,-0.12438882
H7BXH2,9606,0.0,-1.7894803,-0.75373334
B8ZZ93,9606,0.0,-1.9043542,0.7639189
Q6XPR3,9606,755603.0,-4.215294,2.2046006
P57740,9606,802679.0,-0.8332872,-0.29649946
Q12908,9606,802760.0,0.046430685,-5.2715654
M0QZ79,9606,745854.0,-3.2568386,0.54387474
P42575,9606,755703.0,0.13792683,0.62081593
Q53S70,9606,,5.257029,7.000866
E7EUL7,9606,0.0,-3.1009626,0.8968834
Q5SW79,9606,758877.0,-3.593614,-0.108909674
A0A1B0GU97,9606,0.0,-5.4149523,0.34817785
Q96PC5,9606,733166.0,-2.0877037,0.97355527
Q6NMF0,3702,248172.0,-6.273155,-1.9598185
Q9M0V5,3702,315163.0,-5.52104,-0.19987996
O48717,3702,317903.0,-1.8853079,-0.5928558
Q500Z1,3702,0.0,-1.2344686,-2.918423
Q9FM97,3702,1027422.0,2.4322658,-2.086849
Q9SVZ8,3702,314386.0,-0.14265867,2.8125768
Q43292,3702,802697.0,-6.1263127,0.48002216
Q8RWL4,3702,315461.0,-3.5946212,-0.49142784
Q8H1P9,3702,277592.0,-4.1702867,0.049366213
Q9STK5,3702,293109.0,-6.1480064,-2.5696378
Q9FNB0,3702,1028214.0,1.8460685,-3.5430932
Q9ZU50,3702,802603.0,-0.31851086,-5.420248
Q9FWX8,3702,801531.0,-0.84715366,-4.891381
Q4F883,3702,292548.0,-6.2088494,-2.2608485
Q9MAD0,3702,269938.0,-3.8700154,-5.870935
