EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
Q94BY8,3702,A. thaliana,10.869946,11.837776,9
Q941L2,3702,A. thaliana,12.837766,13.242651,7
F4K3A9,3702,A. thaliana,9.929467,8.858173,1
Q8LF98,3702,A. thaliana,10.681366,11.5375805,1
Q6NKT5,3702,A. thaliana,12.636827,13.40151,7
O81815,3702,A. thaliana,11.370485,9.494441,12
Q94C60,3702,A. thaliana,7.716253,11.79956,11
Q3ED83,3702,A. thaliana,11.414021,9.359986,3
Q0WUG6,3702,A. thaliana,8.412584,11.436295,7
Q1PF16,3702,A. thaliana,9.274786,10.476043,17
Q9ZWT2,3702,A. thaliana,9.230294,12.559021,7
Q8LF20,3702,A. thaliana,8.827201,8.327558,11
Q9XEE9,3702,A. thaliana,13.790271,13.47305,15
Q8LBU2,3702,A. thaliana,6.2171187,12.122682,17
Q9FM04,3702,A. thaliana,4.57795,11.574624,14
P30185,3702,A. thaliana,10.758558,13.428956,6
P10896,3702,A. thaliana,11.632991,13.022847,6
Q9LPF6,3702,A. thaliana,12.614345,13.186787,6
P0DO12,3702,A. thaliana,13.028575,13.464332,7
Q1EBV4,3702,A. thaliana,9.221434,11.646644,11
Q9LRV2,3702,A. thaliana,11.609655,14.3831005,6
F4KBY0,3702,A. thaliana,11.807978,10.695687,16
A0A1I9LTW1,3702,A. thaliana,9.9751835,7.0276937,12
Q9S7U3,3702,A. thaliana,13.068001,12.103259,14
Q9ZQE6,3702,A. thaliana,4.5476146,5.450833,17
Q9SRX6,3702,A. thaliana,9.374116,10.293121,6
F4K388,3702,A. thaliana,12.935595,13.382616,15
O65036,3702,A. thaliana,9.745675,13.941504,15
Q9FM30,3702,A. thaliana,8.66773,8.053617,7
Q9LQ95,3702,A. thaliana,9.255139,12.679334,1
Q84JQ8,3702,A. thaliana,12.883982,13.317149,6
Q94CJ5,3702,A. thaliana,10.801331,9.101326,12
F4IEY4,3702,A. thaliana,9.520627,7.5247674,1
Q38960,3702,A. thaliana,11.497346,14.808145,7
Q8RWZ0,3702,A. thaliana,10.330586,8.654426,8
Q9SFV7,3702,A. thaliana,7.579515,15.009363,11
Q94AQ9,3702,A. thaliana,8.531524,15.805808,2
B3GS44,3702,A. thaliana,13.350384,12.040288,1
P49637,3702,A. thaliana,5.3583074,13.086502,14
Q67ZM4,3702,A. thaliana,8.643581,11.229754,8
Q9SRD8,3702,A. thaliana,13.312944,12.125103,1
F4JXG9,3702,A. thaliana,12.220407,11.773655,6
Q9LVF1,3702,A. thaliana,9.075818,8.318139,9
Q39090,3702,A. thaliana,12.668603,8.348632,12
Q9FKT8,3702,A. thaliana,11.286563,11.168502,4
Q9LHA9,3702,A. thaliana,8.306857,11.992959,7
Q9ZW31,3702,A. thaliana,13.734924,12.71609,17
B9DHF0,3702,A. thaliana,9.578627,13.035573,11
Q9ZQ74,3702,A. thaliana,9.285065,12.509737,1
O65359,3702,A. thaliana,11.649585,15.006913,15
F4JKH6,3702,A. thaliana,11.716786,9.324969,14
Q9FIK2,3702,A. thaliana,10.240526,11.382463,17
Q9SCQ6,3702,A. thaliana,11.901872,9.182488,12
F4I8I0,3702,A. thaliana,12.893078,12.699139,17
Q8L8S2,3702,A. thaliana,10.523871,12.731501,19
Q9XIK0,3702,A. thaliana,9.500313,10.194763,6
Q4PSK3,3702,A. thaliana,13.099077,13.534022,11
F4IQJ2,3702,A. thaliana,11.2372055,11.553674,9
Q38796,3702,A. thaliana,11.448415,7.4276047,13
Q8RXL8,3702,A. thaliana,9.441045,10.190528,11
Q058P7,3702,A. thaliana,6.550071,9.580452,5
Q9LW56,3702,A. thaliana,8.038995,7.3295565,17
Q43729,3702,A. thaliana,3.1491716,15.9811735,17
Q9SLG9,3702,A. thaliana,11.4353895,11.6803,16
F4I312,3702,A. thaliana,12.193077,9.424002,3
Q9C9Z3,3702,A. thaliana,7.609955,10.781571,8
Q05753,3702,A. thaliana,7.0067177,11.655872,7
F4ICX9,3702,A. thaliana,11.348002,8.130036,4
Q9SB75,3702,A. thaliana,9.035313,9.162035,8
Q9C5D2,3702,A. thaliana,6.8137903,5.3807774,17
Q9S714,3702,A. thaliana,9.470282,10.223525,6
Q8L5Z0,3702,A. thaliana,8.650946,12.431422,11
F4J6V6,3702,A. thaliana,7.7739596,14.638059,19
Q0WWX5,3702,A. thaliana,9.179957,12.597152,11
Q9SJG4,3702,A. thaliana,11.340963,9.513586,3
Q84TG3,3702,A. thaliana,3.2045298,15.936669,7
Q0WW43,3702,A. thaliana,9.789935,10.007003,1
Q9MA55,3702,A. thaliana,8.297174,11.806731,7
P43082,3702,A. thaliana,8.985526,9.122169,8
Q940H5,3702,A. thaliana,9.357698,10.098819,9
A0A1P8AW69,3702,A. thaliana,9.723151,13.398989,6
Q9M9A8,3702,A. thaliana,8.292582,7.755205,8
Q8RWC3,3702,A. thaliana,10.386913,11.790962,7
O64883,3702,A. thaliana,11.38086,20.134392,8
Q9M8S6,3702,A. thaliana,10.801716,14.304303,15
Q8RXQ1,3702,A. thaliana,8.626961,8.029112,8
Q9LJD8,3702,A. thaliana,7.5415807,14.779983,19
Q1G3G9,3702,A. thaliana,8.658329,14.670219,19
Q9SSM4,3702,A. thaliana,20.594742,8.419356,8
Q9SRS5,3702,A. thaliana,21.133333,13.545336,0
Q9SRQ6,3702,A. thaliana,7.4222164,8.2908945,8
Q3ED65,3702,A. thaliana,9.359696,10.0001545,17
O80477,3702,A. thaliana,8.366807,10.34563,1
O81493,3702,A. thaliana,11.203198,14.546476,15
Q27GI3,3702,A. thaliana,10.695,12.80287,6
Q9FHQ3,3702,A. thaliana,13.715764,12.72446,1
Q9FJ95,3702,A. thaliana,7.3165627,9.68011,17
Q9LVJ3,3702,A. thaliana,9.378642,7.7066684,17
P0C8Q8,3702,A. thaliana,9.189752,7.5453677,13
Q9FKS7,3702,A. thaliana,7.3882565,11.690386,7
Q9SZB3,3702,A. thaliana,9.297691,9.676162,7
Q7G8T1,3702,A. thaliana,6.005891,9.813052,5
Q5PP65,3702,A. thaliana,12.844684,13.367228,6
Q8LBK6,3702,A. thaliana,6.4297643,11.951326,14
B9DFG3,3702,A. thaliana,7.6922407,11.048138,7
O65423,3702,A. thaliana,12.782882,9.213755,12
Q9LSP7,3702,A. thaliana,10.618711,13.145381,6
A3EWL3,3702,A. thaliana,6.773109,11.10779,17
Q9ZV36,3702,A. thaliana,9.795404,14.391894,19
Q94CD5,3702,A. thaliana,8.927036,9.209182,5
Q9M0Y2,3702,A. thaliana,7.9021425,12.284543,7
F4IEM5,3702,A. thaliana,5.951318,9.985229,10
Q9FJY7,3702,A. thaliana,11.031069,4.5836935,4
O80939,3702,A. thaliana,10.695847,9.196848,14
O23708,3702,A. thaliana,2.1517184,18.7297,8
Q9M356,3702,A. thaliana,7.0657525,13.560016,17
Q38904,3702,A. thaliana,8.769827,11.389962,8
Q39081,3702,A. thaliana,17.782534,16.252403,7
F4KDH9,3702,A. thaliana,8.686999,11.076981,8
Q9LJN2,3702,A. thaliana,12.443478,10.544459,16
Q949N0,3702,A. thaliana,7.793901,11.600043,11
Q9STJ9,3702,A. thaliana,9.865345,13.262556,7
Q9M4B5,3702,A. thaliana,9.109211,12.264555,17
Q93V99,3702,A. thaliana,11.163023,10.305031,3
Q9FZ88,3702,A. thaliana,9.525085,7.509615,1
Q9SH66,3702,A. thaliana,9.569084,9.5409565,14
Q9M0P7,3702,A. thaliana,10.052376,14.330593,11
O80961,3702,A. thaliana,13.530536,8.580487,18
Q8H1R0,3702,A. thaliana,9.116136,11.004077,14
Q9ZU77,3702,A. thaliana,8.215178,8.449737,11
B9DFK5,3702,A. thaliana,8.887286,11.259423,8
O65570,3702,A. thaliana,5.779446,11.474431,17
Q6NPT7,3702,A. thaliana,12.045436,9.578184,3
Q9LJI2,3702,A. thaliana,8.390218,7.1412973,4
Q9SB04,3702,A. thaliana,13.067306,12.864347,14
Q8RWV5,3702,A. thaliana,10.701972,10.402376,16
Q9LD57,3702,A. thaliana,5.16343,10.235222,10
Q9M8R4,3702,A. thaliana,8.697244,12.5278845,7
Q949S7,3702,A. thaliana,11.387289,10.997603,16
A8MQS2,3702,A. thaliana,7.631356,9.50931,10
O64820,3702,A. thaliana,9.869541,13.329003,15
O65621,3702,A. thaliana,9.617172,8.773564,14
Q8LFX7,3702,A. thaliana,13.572761,18.930012,7
P11574,3702,A. thaliana,7.478752,12.035911,7
Q9SZR1,3702,A. thaliana,8.007334,12.543016,7
Q9SHQ6,3702,A. thaliana,19.888836,12.432843,8
O22759,3702,A. thaliana,11.410257,14.359524,6
Q9FFR3,3702,A. thaliana,13.278446,13.46895,15
Q9M1V9,3702,A. thaliana,8.408675,8.235774,8
Q94AS5,3702,A. thaliana,8.36453,14.108724,11
Q9SYF0,3702,A. thaliana,8.76215,10.436026,8
Q9SJI8,3702,A. thaliana,11.195857,11.055535,16
P46602,3702,A. thaliana,2.145898,18.735607,17
Q94A52,3702,A. thaliana,7.826763,10.118947,16
Q9M622,3702,A. thaliana,11.991712,10.5377245,16
Q9FNX5,3702,A. thaliana,12.677593,13.285346,11
Q8LD45,3702,A. thaliana,9.755981,9.6085205,7
Q93Y38,3702,A. thaliana,11.687283,11.086485,13
O64629,3702,A. thaliana,9.362304,13.103165,11
F4IT21,3702,A. thaliana,7.141248,12.662123,16
Q9FLH2,3702,A. thaliana,11.468216,12.401961,15
Q9SJ24,3702,A. thaliana,13.336741,12.041566,1
Q9SDQ3,3702,A. thaliana,8.04011,11.413535,8
Q9C7U5,3702,A. thaliana,10.137987,12.375896,11
Q9ZNS4,3702,A. thaliana,9.827408,8.647988,14
F4I902,3702,A. thaliana,8.562163,15.501582,2
P28186,3702,A. thaliana,21.098827,13.536577,0
Q944A9,3702,A. thaliana,10.398118,10.852137,14
Q940Q4,3702,A. thaliana,12.897207,9.345981,3
Q9LU92,3702,A. thaliana,3.4543896,12.01985,17
Q9SUV9,3702,A. thaliana,5.203436,13.056394,11
Q9SJ20,3702,A. thaliana,7.2890773,13.338809,17
F4JS25,3702,A. thaliana,8.507731,7.763026,17
F4JWT7,3702,A. thaliana,12.343796,9.580756,3
Q9LK39,3702,A. thaliana,8.584038,12.300145,11
Q9FJR0,3702,A. thaliana,13.31736,8.775176,18
Q9FDW1,3702,A. thaliana,2.7903295,9.895718,7
P0DN99,3702,A. thaliana,13.024867,13.340688,11
Q8LEJ7,3702,A. thaliana,9.681069,9.783424,1
Q0WNQ5,3702,A. thaliana,11.098675,10.7927885,16
F4IK45,3702,A. thaliana,8.979084,11.562377,6
O49840,3702,A. thaliana,12.604783,10.481141,16
Q9FFK6,3702,A. thaliana,10.729798,14.051898,6
O80516,3702,A. thaliana,10.859832,12.237095,9
Q9M7Q2,3702,A. thaliana,7.7357326,14.026814,11
Q9SZB7,3702,A. thaliana,8.403249,15.940769,2
P0DH99,3702,A. thaliana,11.270665,10.802987,16
Q9FG35,3702,A. thaliana,19.928942,12.46875,7
F4I7X1,3702,A. thaliana,11.1937475,8.119513,1
Q9SL02,3702,A. thaliana,11.073758,9.15023,13
O82302,3702,A. thaliana,7.985537,7.0663304,17
Q0WVM7,3702,A. thaliana,9.902693,8.7030945,1
Q9SIT9,3702,A. thaliana,10.499545,15.569456,7
Q9FMR9,3702,A. thaliana,14.245923,5.4406714,4
Q84JZ6,3702,A. thaliana,9.373657,10.310522,11
Q9FWY7,3702,A. thaliana,6.2898154,14.3956175,17
Q9M367,3702,A. thaliana,10.227498,12.793124,16
Q66GN2,3702,A. thaliana,4.8650846,9.175011,10
O82647,3702,A. thaliana,8.539448,11.065056,7
Q9SJQ9,3702,A. thaliana,10.291859,10.15701,11
Q9LZT0,3702,A. thaliana,10.421545,15.806948,7
Q9C5K8,3702,A. thaliana,13.540053,13.296131,6
F4K2K3,3702,A. thaliana,8.51541,7.672894,14
F4JUP8,3702,A. thaliana,10.965275,13.190926,6
Q9XH28,3702,A. thaliana,13.1146145,9.042187,18
Q9XI22,3702,A. thaliana,5.3695707,13.042719,8
Q9LXR8,3702,A. thaliana,11.617978,13.190555,15
Q9FZA0,3702,A. thaliana,12.897654,13.2744465,11
Q0WMT6,3702,A. thaliana,8.801188,12.872886,11
O80489,3702,A. thaliana,20.348894,12.872374,0
Q4PT05,3702,A. thaliana,12.987206,13.524575,7
Q9C5Z2,3702,A. thaliana,7.4494157,10.016557,8
Q42599,3702,A. thaliana,8.138504,9.992159,14
Q0WQ99,3702,A. thaliana,8.518642,15.394737,15
Q9XF92,3702,A. thaliana,9.559714,14.044651,11
Q9C6V3,3702,A. thaliana,17.782661,16.251934,1
O22138,3702,A. thaliana,10.73262,10.725037,16
Q9LX65,3702,A. thaliana,8.898442,13.9168215,19
Q9LNJ9,3702,A. thaliana,11.626252,10.56492,16
Q8L9W4,3702,A. thaliana,10.141634,10.080858,14
Q9FLJ6,3702,A. thaliana,12.889859,9.371687,3
Q5XXE7,3702,A. thaliana,17.784966,16.254684,7
F4ICB5,3702,A. thaliana,7.2803383,9.910103,5
Q9LEZ1,3702,A. thaliana,13.286215,13.655202,11
F4K0A6,3702,A. thaliana,11.531329,9.243885,12
Q8RY83,3702,A. thaliana,12.489542,14.219156,15
Q9C9P3,3702,A. thaliana,13.546998,13.7016535,11
Q9LM76,3702,A. thaliana,11.926663,8.829849,3
Q9FHT4,3702,A. thaliana,9.2504635,9.598993,1
Q9LY50,3702,A. thaliana,11.025004,12.727489,15
Q08682,3702,A. thaliana,20.232393,4.5048857,7
Q39233,3702,A. thaliana,2.722737,3.3032427,8
Q6NM73,3702,A. thaliana,19.042067,8.814622,1
Q9SKN0,3702,A. thaliana,13.030737,13.449265,11
Q38895,3702,A. thaliana,13.280153,13.732203,15
Q501F9,3702,A. thaliana,8.327957,14.949021,19
Q9LM15,3702,A. thaliana,13.46205,14.006033,15
Q67XU1,3702,A. thaliana,10.842274,12.1552515,6
A0A384LJI7,3702,A. thaliana,9.039008,12.022212,8
P48484,3702,A. thaliana,12.942797,3.722987,9
Q9SY20,3702,A. thaliana,11.416161,10.570931,13
Q84ME1,3702,A. thaliana,14.269083,5.488392,4
Q9M5K3,3702,A. thaliana,14.489889,5.4798746,4
Q8LE06,3702,A. thaliana,13.016165,13.379595,15
Q9ASU8,3702,A. thaliana,9.716416,13.382178,6
Q9LU39,3702,A. thaliana,6.791928,8.567606,3
Q8RXC3,3702,A. thaliana,7.077477,5.5767565,4
Q9S773,3702,A. thaliana,10.853515,13.001599,15
Q9SRS3,3702,A. thaliana,9.338091,10.087465,15
Q9SVD4,3702,A. thaliana,10.943926,9.678661,13
Q9LHL2,3702,A. thaliana,6.881346,22.618073,17
Q9MA63,3702,A. thaliana,10.646362,12.307688,6
Q6R0A6,3702,A. thaliana,12.0094795,12.549588,6
Q8GYB8,3702,A. thaliana,12.523798,12.869416,17
Q9SUD4,3702,A. thaliana,9.746851,7.3432636,14
F4J3S6,3702,A. thaliana,11.315196,12.683607,15
Q8LEU9,3702,A. thaliana,10.096631,12.877918,6
Q8GSJ1,3702,A. thaliana,8.021236,11.982591,7
Q9SEI3,3702,A. thaliana,8.949941,9.394835,8
O22893,3702,A. thaliana,19.024326,8.805233,1
Q93VK5,3702,A. thaliana,11.651127,12.006246,16
Q9XIG2,3702,A. thaliana,14.201164,5.4026957,4
Q9SA34,3702,A. thaliana,14.478596,8.756425,1
Q9SI72,3702,A. thaliana,13.284244,12.025778,1
Q8VZR0,3702,A. thaliana,8.856963,13.120947,11
Q8VXU5,3702,A. thaliana,8.904125,15.125716,19
Q9LJJ7,3702,A. thaliana,11.983232,13.618413,15
Q9C920,3702,A. thaliana,4.482148,5.418699,7
Q93Z70,3702,A. thaliana,6.2182574,10.564555,10
Q94FU0,3702,A. thaliana,11.129355,13.027116,7
F4HZI8,3702,A. thaliana,8.327565,12.445043,11
Q8LAH7,3702,A. thaliana,9.427426,10.358269,19
O22203,3702,A. thaliana,11.114195,10.640488,17
Q9LF27,3702,A. thaliana,9.388281,11.4363,8
Q6IMT0,3702,A. thaliana,8.001737,11.21675,7
P24101,3702,A. thaliana,8.584886,15.01382,19
O49290,3702,A. thaliana,8.763522,9.598539,11
Q9M9P6,3702,A. thaliana,12.808128,13.053391,1
C0LGW6,3702,A. thaliana,7.6255035,9.75987,5
Q9FXD8,3702,A. thaliana,8.035076,12.240858,7
O04311,3702,A. thaliana,20.920345,14.080189,0
Q8LAD0,3702,A. thaliana,10.566491,9.70006,14
Q6NNP0,3702,A. thaliana,12.040678,9.342758,13
Q8VYL1,3702,A. thaliana,8.929104,9.279722,8
Q9C7J8,3702,A. thaliana,8.090463,7.137954,17
Q9LZT4,3702,A. thaliana,10.454015,15.634164,7
Q3E9A8,3702,A. thaliana,12.798917,13.370828,6
Q9SFU7,3702,A. thaliana,12.463316,13.184121,6
Q38805,3702,A. thaliana,10.43955,13.045198,6
F4IKL5,3702,A. thaliana,6.742081,9.786662,8
Q96324,3702,A. thaliana,3.1486783,15.982705,17
Q84VW0,3702,A. thaliana,9.381792,11.951542,8
Q9LS08,3702,A. thaliana,14.311199,8.682582,1
P42825,3702,A. thaliana,13.788677,13.469035,15
Q9FII2,3702,A. thaliana,10.623759,7.648884,1
Q9CAJ8,3702,A. thaliana,9.483609,14.122689,19
Q5XXN7,3702,A. thaliana,17.783112,16.252413,1
F4IS91,3702,A. thaliana,9.646435,14.098879,19
F4I9R1,3702,A. thaliana,10.222836,8.58729,17
Q9XIQ1,3702,A. thaliana,12.963781,9.22813,18
Q9FL29,3702,A. thaliana,13.327641,13.750307,19
P46665,3702,A. thaliana,11.688149,15.0090885,15
Q8GW56,3702,A. thaliana,6.601194,9.972888,8
Q9FMT1,3702,A. thaliana,14.213205,7.7101417,17
O64865,3702,A. thaliana,13.350876,12.054672,1
Q9FZ87,3702,A. thaliana,13.213842,8.756018,18
F4I9R6,3702,A. thaliana,10.132893,9.970718,1
Q9SZQ2,3702,A. thaliana,12.156106,9.81325,12
Q38860,3702,A. thaliana,12.418094,9.190599,3
Q9SN23,3702,A. thaliana,13.186119,13.637349,15
F4J3E9,3702,A. thaliana,11.004626,11.439851,13
Q9LHE5,3702,A. thaliana,9.752846,12.7529125,11
P48486,3702,A. thaliana,3.1536846,15.975305,8
Q9SX83,3702,A. thaliana,11.574844,10.128412,14
F4HY43,3702,A. thaliana,14.638594,20.349384,7
Q9LZT5,3702,A. thaliana,9.185893,9.148229,1
B9DI20,3702,A. thaliana,10.192269,13.807058,11
Q9LUS7,3702,A. thaliana,12.963223,13.3268795,6
Q9SXE9,3702,A. thaliana,11.587892,13.026936,6
Q9LYZ2,3702,A. thaliana,6.8338304,8.422906,14
F4JW80,3702,A. thaliana,10.06545,9.230286,1
Q94A79,3702,A. thaliana,7.503316,10.367811,8
O81299,3702,A. thaliana,11.733518,14.206226,15
Q9FL44,3702,A. thaliana,9.4582405,10.244554,6
O23227,3702,A. thaliana,8.049588,13.110732,7
O65378,3702,A. thaliana,8.301233,16.089376,2
Q5ICL9,3702,A. thaliana,5.963237,9.868953,10
Q9SE96,3702,A. thaliana,10.279656,12.593949,6
P56785,3702,A. thaliana,8.749288,15.335319,2
Q9ZUF6,3702,A. thaliana,8.11797,7.1495366,17
A4FVN8,3702,A. thaliana,11.027822,4.565285,4
Q9SJ81,3702,A. thaliana,13.316657,11.84187,1
A0A384L7B9,3702,A. thaliana,12.764282,12.76102,1
Q9LR10,3702,A. thaliana,11.465863,11.876121,13
F4KHR9,3702,A. thaliana,7.7848063,12.543647,11
Q9SA27,3702,A. thaliana,7.032468,9.012578,5
O48790,3702,A. thaliana,10.454538,12.860671,11
Q6NPF4,3702,A. thaliana,10.078176,10.97281,8
F4JSP7,3702,A. thaliana,12.673546,13.347728,19
Q39041,3702,A. thaliana,7.051071,5.62858,12
Q9M7Z1,3702,A. thaliana,11.232257,12.512892,15
P55034,3702,A. thaliana,8.888082,12.219952,11
Q2V4B9,3702,A. thaliana,10.880258,14.190641,10
Q9SL05,3702,A. thaliana,9.403186,10.232459,11
A0A178UJ48,3702,A. thaliana,5.0577407,10.327889,8
Q9C6H5,3702,A. thaliana,13.360091,13.795838,19
O64730,3702,A. thaliana,11.583715,11.347999,6
Q9LDR4,3702,A. thaliana,9.288951,11.502464,17
Q9LFG0,3702,A. thaliana,13.196259,13.565781,7
Q6NLQ7,3702,A. thaliana,10.702519,14.679419,15
Q9SIY2,3702,A. thaliana,10.727903,12.687105,6
Q8VYN9,3702,A. thaliana,13.111441,13.277762,15
Q9LSF8,3702,A. thaliana,12.774623,10.441905,14
Q84JS6,3702,A. thaliana,8.104833,11.161019,8
Q9FE83,3702,A. thaliana,8.782767,14.249387,19
O65685,3702,A. thaliana,8.755151,14.14166,19
F4IF36,3702,A. thaliana,10.862266,12.091116,1
Q9FHE4,3702,A. thaliana,10.463311,9.886001,14
Q8LPF0,3702,A. thaliana,10.257369,12.210927,7
P25819,3702,A. thaliana,12.18278,10.11908,16
Q9SZ15,3702,A. thaliana,7.3311477,10.071251,8
Q93WJ8,3702,A. thaliana,6.7248907,10.077693,5
Q9FLZ6,3702,A. thaliana,10.699821,12.76974,6
Q9C658,3702,A. thaliana,6.8775115,10.101784,8
Q9SUW2,3702,A. thaliana,11.319699,9.310645,12
F4JLI5,3702,A. thaliana,11.345261,7.6037345,1
O81014,3702,A. thaliana,13.571814,18.928953,11
Q9CAK1,3702,A. thaliana,9.828679,9.022374,7
Q9LK58,3702,A. thaliana,9.151073,13.686963,11
Q8LGG8,3702,A. thaliana,12.730667,12.625112,14
F4K658,3702,A. thaliana,8.715066,12.765979,7
