EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
Q93VI8,3702,A. thaliana,0.85725176,1.9309479,12
P24100,3702,A. thaliana,-0.9111704,-8.769618,19
Q9LYN7,3702,A. thaliana,-1.4982605,4.046204,17
F4KHY7,3702,A. thaliana,-7.540534,9.225396,7
Q94AC3,3702,A. thaliana,-3.0318499,6.5508165,17
Q9MAU6,3702,A. thaliana,1.6159801,1.1680882,1
Q8LG05,3702,A. thaliana,-2.707592,1.4277024,8
O49722,3702,A. thaliana,6.819954,1.118846,19
Q9CAA9,3702,A. thaliana,-1.9046057,2.4382708,0
F4IRA9,3702,A. thaliana,1.0203766,4.152222,12
Q94KE0,3702,A. thaliana,1.7039425,-0.8176427,15
F4K8U4,3702,A. thaliana,4.779718,2.430145,12
Q9LK39,3702,A. thaliana,0.05205817,1.4328424,12
F4HZG9,3702,A. thaliana,1.1075413,5.6332874,14
Q5UBY2,3702,A. thaliana,-1.8980904,0.5160937,7
Q2HIQ5,3702,A. thaliana,0.5669095,2.8496115,17
P55217,3702,A. thaliana,2.4681005,1.8645629,12
Q94C27,3702,A. thaliana,2.4025464,-0.5641241,9
Q6NLQ7,3702,A. thaliana,-0.82885605,4.7760806,18
Q9M9X4,3702,A. thaliana,-0.910558,-8.785374,19
Q9LYZ6,3702,A. thaliana,0.15677157,-0.010111286,5
Q84JN2,3702,A. thaliana,-1.7394679,3.824048,5
Q8H1E8,3702,A. thaliana,0.3132727,0.2131033,19
Q38862,3702,A. thaliana,1.6863319,0.8589156,11
Q9SIK1,3702,A. thaliana,6.551926,1.2326177,19
Q8GUN7,3702,A. thaliana,1.1799446,2.40945,11
Q9SA77,3702,A. thaliana,-0.33621562,3.7159407,2
F4KEU4,3702,A. thaliana,-1.5131634,0.67625165,7
Q5PNY9,3702,A. thaliana,-1.0823269,4.0721564,17
Q9FGS5,3702,A. thaliana,-0.30475715,0.48684838,1
Q9SF35,3702,A. thaliana,-2.0179734,-1.1285402,5
Q9SJ36,3702,A. thaliana,-2.1592932,-1.2248577,4
F4K452,3702,A. thaliana,-2.5029776,2.4088042,17
Q9ZVH3,3702,A. thaliana,1.0216615,5.075512,14
F4K495,3702,A. thaliana,0.806286,2.1480422,12
Q84R21,3702,A. thaliana,-0.52308404,2.2262394,17
Q84QC1,3702,A. thaliana,-0.04882493,-0.5835011,7
Q5XF51,3702,A. thaliana,0.9898631,-0.20383327,7
Q9SH88,3702,A. thaliana,3.6290765,-1.6939387,12
Q05212,3702,A. thaliana,-0.9646979,-8.788938,17
Q0WUQ7,3702,A. thaliana,1.2140372,0.34915996,1
Q9M9H3,3702,A. thaliana,0.17263095,-0.16617167,6
F4K0V9,3702,A. thaliana,0.9725233,5.8428154,14
Q9FNM1,3702,A. thaliana,3.0272813,4.5586596,11
Q39030,3702,A. thaliana,-1.1390525,-0.14845458,1
O81716,3702,A. thaliana,-0.53786165,3.4219186,6
Q1JPN7,3702,A. thaliana,2.4452302,-1.5340532,10
Q7XJ58,3702,A. thaliana,2.933187,4.0249844,8
O49286,3702,A. thaliana,-1.5520984,0.0072193043,7
Q9LJJ5,3702,A. thaliana,-1.5780323,1.3187221,5
Q38838,3702,A. thaliana,3.695277,5.1288614,17
Q9M2R4,3702,A. thaliana,-3.1338632,-4.1745296,0
Q9C9Y9,3702,A. thaliana,1.1275097,3.4272592,17
Q94AP3,3702,A. thaliana,-2.4953346,7.766882,0
Q9C9Y8,3702,A. thaliana,-2.4712203,2.328614,8
Q1JPP8,3702,A. thaliana,3.0188875,4.361529,8
O22261,3702,A. thaliana,-3.3308165,1.3547136,5
F4I8L6,3702,A. thaliana,3.397513,4.9037614,11
Q9M2Z5,3702,A. thaliana,-0.95242625,-8.885479,0
O81757,3702,A. thaliana,-0.46951538,3.899722,2
Q9SHC8,3702,A. thaliana,-1.2675223,-0.27676222,5
Q9SZ91,3702,A. thaliana,-0.9299452,2.6982684,17
Q9C9V9,3702,A. thaliana,-1.0743159,2.1936436,7
Q9LW29,3702,A. thaliana,-2.8539367,1.7290694,0
Q9M336,3702,A. thaliana,-0.80623126,-0.46064752,7
C0SVN2,3702,A. thaliana,3.6163456,-1.8408852,9
Q9FKQ7,3702,A. thaliana,3.0203936,4.4215407,18
F4IYI1,3702,A. thaliana,-1.1939218,0.76554966,15
Q8VY16,3702,A. thaliana,-1.3781193,-0.2989116,7
F4HWD0,3702,A. thaliana,-2.2271104,1.8145199,8
O80653,3702,A. thaliana,-2.2213628,0.36981454,0
Q8RXE8,3702,A. thaliana,2.4585426,1.8715725,17
Q8RXA7,3702,A. thaliana,-2.7170281,1.080827,0
O04173,3702,A. thaliana,-3.1353726,-0.87308615,4
P94040,3702,A. thaliana,-0.570502,0.09004465,5
Q9LF30,3702,A. thaliana,1.2100269,-0.9991237,15
Q9FHD4,3702,A. thaliana,1.2543715,0.14608362,1
Q8L860,3702,A. thaliana,-2.993974,-4.2718835,17
Q9FV71,3702,A. thaliana,1.5115854,-0.27311486,1
F4JH01,3702,A. thaliana,0.88508916,-0.7288616,15
F4HRU9,3702,A. thaliana,2.0642617,-0.45113614,1
F4IUS5,3702,A. thaliana,2.8682382,2.7116504,7
Q944A2,3702,A. thaliana,7.253019,-3.1203167,15
Q84MB5,3702,A. thaliana,0.6876131,5.407531,14
Q9M173,3702,A. thaliana,3.0123923,4.52401,2
Q9LW27,3702,A. thaliana,1.1376513,3.122826,11
Q0WMZ5,3702,A. thaliana,2.4300983,2.246125,16
P93286,3702,A. thaliana,1.1253871,-0.091465645,17
Q9ZVF3,3702,A. thaliana,0.7567292,1.0857376,17
O82133,3702,A. thaliana,-4.1360188,2.986576,0
Q4PSF4,3702,A. thaliana,0.31967056,0.45008513,19
Q9LJL8,3702,A. thaliana,-1.4209594,5.10788,18
B4F7R9,3702,A. thaliana,3.7424958,5.160031,7
Q9M667,3702,A. thaliana,1.0225396,3.693406,12
F4HVG8,3702,A. thaliana,-1.5698454,1.7772942,7
Q9SY56,3702,A. thaliana,3.0000615,4.3416886,6
Q9ZUN7,3702,A. thaliana,-0.3828915,-0.013270669,19
Q01667,3702,A. thaliana,0.9096766,-0.34706086,1
Q9LD95,3702,A. thaliana,2.5746918,-1.7773768,10
O04590,3702,A. thaliana,1.6820974,4.3386035,18
Q9SSE9,3702,A. thaliana,1.3733007,-1.4588531,15
O82798,3702,A. thaliana,3.0592954,3.9000921,7
F4JTL0,3702,A. thaliana,-0.4943605,2.1612914,17
Q8L9S3,3702,A. thaliana,2.932701,3.7817845,7
Q8L9W3,3702,A. thaliana,1.3075786,4.048523,12
Q9SA06,3702,A. thaliana,-2.390859,0.39714003,0
F4K658,3702,A. thaliana,1.1442959,2.1822844,17
Q56X46,3702,A. thaliana,0.73518354,3.534549,12
Q9C684,3702,A. thaliana,-1.0098543,3.1722593,6
Q9LDU5,3702,A. thaliana,-4.088017,6.8811193,8
Q9M033,3702,A. thaliana,-2.2357426,0.75449723,0
Q84VW9,3702,A. thaliana,1.3792727,2.9874394,17
Q940I2,3702,A. thaliana,0.44248554,2.6158094,12
Q8L785,3702,A. thaliana,-1.3443578,3.6773822,6
Q9LJL4,3702,A. thaliana,1.1890754,0.39369822,1
P61843,3702,A. thaliana,-2.0041418,0.35310304,16
Q9CAV6,3702,A. thaliana,3.1353111,-0.6539708,10
Q9FDZ5,3702,A. thaliana,-2.0831819,-3.7167702,13
Q8VZK0,3702,A. thaliana,0.9408922,5.623212,14
Q9CAZ0,3702,A. thaliana,0.92683053,0.053003024,9
Q8GZQ3,3702,A. thaliana,3.7959785,0.48915568,19
Q9ZW02,3702,A. thaliana,-1.8817143,0.09668194,5
P0DKI9,3702,A. thaliana,0.92122555,6.6624384,14
Q9ZUN4,3702,A. thaliana,0.17104939,-0.2255651,8
O49290,3702,A. thaliana,-0.04426694,1.6092594,12
Q9ASZ1,3702,A. thaliana,-0.21740878,5.018325,18
Q9SRX5,3702,A. thaliana,-0.39757365,0.22058916,15
Q0WVD6,3702,A. thaliana,2.4028208,-1.3281977,15
O49603,3702,A. thaliana,3.4852955,3.769949,7
O22178,3702,A. thaliana,-2.516318,0.97487676,16
Q9SD67,3702,A. thaliana,3.1923325,0.8399804,15
F4IP06,3702,A. thaliana,1.357951,-0.49654195,15
Q9FJD5,3702,A. thaliana,-3.2938268,-2.04222,3
Q8L7T9,3702,A. thaliana,3.0861459,5.9479403,0
Q9SCZ9,3702,A. thaliana,2.6349201,4.0899334,12
Q9S7T7,3702,A. thaliana,0.841001,-0.32387012,15
O82221,3702,A. thaliana,0.7825928,2.27299,19
Q3E937,3702,A. thaliana,-2.2258885,-0.86064,0
Q9S7S3,3702,A. thaliana,1.0151933,2.6705003,12
Q38935,3702,A. thaliana,1.5937105,0.9054667,17
Q9LIE1,3702,A. thaliana,-0.8966901,3.2504377,12
Q8LPS6,3702,A. thaliana,-3.223972,1.2529602,16
Q94AU7,3702,A. thaliana,1.9788305,-1.1066589,15
Q9FFV1,3702,A. thaliana,-3.3852065,-2.100152,3
Q9LVU1,3702,A. thaliana,-1.2291504,-0.16440907,5
Q9SR05,3702,A. thaliana,3.9066174,0.60034543,19
F4KDB4,3702,A. thaliana,-0.22787528,3.883237,7
C0LGG8,3702,A. thaliana,-3.5719984,2.3471222,8
Q9ZU23,3702,A. thaliana,0.6857745,3.352646,2
Q94K43,3702,A. thaliana,1.4297444,4.8955307,14
O80396,3702,A. thaliana,-4.7471213,0.14921033,12
Q8L925,3702,A. thaliana,2.7212403,3.919037,6
Q84J75,3702,A. thaliana,0.47394764,2.7715716,11
F4II66,3702,A. thaliana,-1.6722064,1.4551138,15
Q9LXL8,3702,A. thaliana,-2.081105,-5.0755663,1
Q9S7R7,3702,A. thaliana,2.5970774,-1.7258277,9
Q8LFL5,3702,A. thaliana,0.28753242,-0.1143464,12
Q9XF19,3702,A. thaliana,3.0683086,4.645919,17
Q9LIA1,3702,A. thaliana,-2.3603613,-0.80912036,4
P59833,3702,A. thaliana,0.033546288,1.3170897,17
P52839,3702,A. thaliana,1.7416062,1.9027559,12
Q682T9,3702,A. thaliana,-4.6396694,-3.609642,19
Q9M888,3702,A. thaliana,0.25843668,1.8785937,11
F4JRJ6,3702,A. thaliana,6.5110707,1.2309499,17
Q9SR12,3702,A. thaliana,-0.39951035,-0.09296093,15
Q94K59,3702,A. thaliana,-2.934809,-0.04444782,16
Q3E9D5,3702,A. thaliana,-0.84816,-8.608832,19
Q9FNM0,3702,A. thaliana,0.13269767,2.965683,2
Q8S924,3702,A. thaliana,0.020670148,2.489963,1
Q9SIQ9,3702,A. thaliana,-2.1169686,-5.006541,5
D3K0M2,3702,A. thaliana,3.217959,4.378641,7
Q39172,3702,A. thaliana,-0.068030246,1.1596982,17
Q940L4,3702,A. thaliana,-1.9817874,0.6188269,16
O23550,3702,A. thaliana,-1.4743929,0.9245669,8
Q9C9M7,3702,A. thaliana,0.45635667,-2.0831528,10
Q8VZG1,3702,A. thaliana,1.7777495,-1.4261396,15
Q9ZPH9,3702,A. thaliana,-4.591457,0.03763458,5
Q9SUT9,3702,A. thaliana,-2.555044,-1.1304743,4
F4JE40,3702,A. thaliana,4.238174,0.6178689,19
P46313,3702,A. thaliana,2.6628973,4.3934937,11
Q8GZA6,3702,A. thaliana,-7.221774,-3.9035325,7
F4I7B6,3702,A. thaliana,-1.2553884,3.8635578,6
Q9FGY1,3702,A. thaliana,0.034424156,-1.1661997,1
Q56Y17,3702,A. thaliana,-2.6181915,2.0086565,19
Q9FM10,3702,A. thaliana,-8.236922,3.7310297,5
Q9LV17,3702,A. thaliana,-1.1573437,-9.442485,19
Q9FRR1,3702,A. thaliana,2.7623575,1.1661091,1
P51412,3702,A. thaliana,-0.12131432,-0.36408314,15
Q9LV04,3702,A. thaliana,4.2597666,0.6117157,19
Q8L850,3702,A. thaliana,-1.9373498,0.8748139,16
A4GSN8,3702,A. thaliana,-1.219336,2.6963236,12
Q9LVY0,3702,A. thaliana,-0.47736147,3.1100814,18
Q94AG1,3702,A. thaliana,-0.2946888,0.031586513,7
Q9C8M3,3702,A. thaliana,7.2274094,-3.0929186,7
F4J1A4,3702,A. thaliana,0.7042377,-1.8123876,15
Q9ZVD7,3702,A. thaliana,1.3503112,-0.21902241,1
Q8VXX0,3702,A. thaliana,-2.7719922,0.14190052,16
Q9SZP8,3702,A. thaliana,-2.2386005,-1.9226836,13
F4JTJ2,3702,A. thaliana,-1.7599713,-0.86410564,13
Q9SZB7,3702,A. thaliana,1.2227521,5.808037,14
Q8LAD7,3702,A. thaliana,2.9056673,4.356987,8
P61827,3702,A. thaliana,-2.7310684,0.031656347,16
Q9C552,3702,A. thaliana,3.8749094,0.83841157,19
F4IVF9,3702,A. thaliana,2.6290867,-0.802282,9
B9DGY1,3702,A. thaliana,-1.203109,1.3415487,17
Q9C5S1,3702,A. thaliana,-0.75366884,0.6949474,7
O64629,3702,A. thaliana,0.3359107,2.8467433,12
P49597,3702,A. thaliana,3.2645302,-0.27032056,10
Q8L9J7,3702,A. thaliana,-8.239001,3.731538,13
Q8GXV7,3702,A. thaliana,-3.9634426,-2.36337,5
A8MS53,3702,A. thaliana,3.4183776,0.67081976,15
Q9ZU65,3702,A. thaliana,-2.6928573,1.4799702,0
Q0WTY4,3702,A. thaliana,-3.3163388,-1.3612248,4
Q9FFS0,3702,A. thaliana,2.8081033,0.9522053,5
P29517,3702,A. thaliana,1.049573,-1.0760295,15
Q9LG15,3702,A. thaliana,2.9861505,4.5541277,2
Q8L7N3,3702,A. thaliana,-2.9197667,-0.12573099,5
Q8H0V4,3702,A. thaliana,-2.5523932,0.69134,16
Q9FJV0,3702,A. thaliana,3.2313101,1.6642265,12
P21240,3702,A. thaliana,0.37166402,2.241313,12
Q8LED3,3702,A. thaliana,1.919592,3.3755636,1
O24617,3702,A. thaliana,-0.4150341,2.5217867,17
Q9FY75,3702,A. thaliana,3.4208822,0.027534427,10
Q9M9T4,3702,A. thaliana,3.0769176,0.938566,7
O64602,3702,A. thaliana,-1.3950169,4.784756,18
Q9C8R7,3702,A. thaliana,0.37574235,2.1006234,17
Q501F4,3702,A. thaliana,-2.968787,-0.58232903,4
Q94BV2,3702,A. thaliana,-0.941307,2.7728186,6
F4JFR1,3702,A. thaliana,0.8366001,0.072300285,15
Q9SL45,3702,A. thaliana,2.8750224,3.9264088,17
Q9LUL4,3702,A. thaliana,-2.7460003,0.19811068,16
Q9FJ90,3702,A. thaliana,3.131896,4.6469193,18
Q9MAB6,3702,A. thaliana,1.3939587,0.16551077,1
O80704,3702,A. thaliana,0.84999454,4.349456,2
Q9SSF8,3702,A. thaliana,0.3352152,0.5174848,19
Q9FJG9,3702,A. thaliana,1.3726563,0.87900794,17
Q6AWU6,3702,A. thaliana,1.1849692,-0.30287492,1
F4IGH3,3702,A. thaliana,1.83858,-1.6738533,10
Q9LYX1,3702,A. thaliana,-1.0071356,3.4191132,11
P0CW78,3702,A. thaliana,-1.787878,0.49596074,7
P32962,3702,A. thaliana,2.088126,-1.5497955,9
Q9FGM1,3702,A. thaliana,-1.3377105,-0.947955,13
Q9SHK2,3702,A. thaliana,-0.49970764,2.2166843,17
Q7XJR9,3702,A. thaliana,-0.5647574,2.4304566,17
Q8VZS9,3702,A. thaliana,1.1991673,3.795631,2
Q6NQ74,3702,A. thaliana,0.63516057,-0.5673668,15
Q9FH13,3702,A. thaliana,-2.2466362,-1.4725615,13
Q9ZPY8,3702,A. thaliana,1.2207284,-0.26334518,15
Q0WPN8,3702,A. thaliana,-0.97461694,-8.875471,19
Q9M9U5,3702,A. thaliana,-1.2246495,-0.07989208,16
Q9SGS5,3702,A. thaliana,-2.6298935,2.43386,12
F4HU33,3702,A. thaliana,0.29824048,3.8788197,2
Q9SI93,3702,A. thaliana,1.1623095,5.6043077,14
Q38853,3702,A. thaliana,0.5889764,0.30406553,12
Q6IMT1,3702,A. thaliana,2.5090556,3.5637803,7
Q94AK6,3702,A. thaliana,-0.14831346,-0.17721781,7
Q3E7D0,3702,A. thaliana,3.4657757,4.7277446,18
Q9LM02,3702,A. thaliana,-0.6059685,3.9284668,2
Q9FDW8,3702,A. thaliana,3.5773273,6.6526423,17
Q1JPM1,3702,A. thaliana,-1.5305082,4.9698806,18
Q9SBF3,3702,A. thaliana,-0.95680267,2.8148167,18
F4IGU3,3702,A. thaliana,-1.8929546,-0.4885923,5
Q02972,3702,A. thaliana,-2.0846868,-3.6950245,19
Q6XBF8,3702,A. thaliana,-1.9352858,5.2860923,18
Q9ZT70,3702,A. thaliana,2.237931,-1.8870438,10
Q9LNC6,3702,A. thaliana,-1.8586785,-1.5478138,13
Q84J71,3702,A. thaliana,-4.7294636,-7.992993,13
Q8H1R7,3702,A. thaliana,-0.37636837,1.149431,12
Q9LIQ4,3702,A. thaliana,1.1862814,-1.4991603,5
Q94F54,3702,A. thaliana,-1.7590907,1.8132886,17
F4J573,3702,A. thaliana,-1.6544366,-0.3146732,16
O64425,3702,A. thaliana,2.2138357,3.906944,8
Q9C9M9,3702,A. thaliana,-8.239124,3.731589,15
Q9LFD8,3702,A. thaliana,0.16413909,-0.22700323,1
Q501B0,3702,A. thaliana,1.3768827,0.24612889,12
F4J1H7,3702,A. thaliana,-1.2186643,2.2544196,9
Q9LJY2,3702,A. thaliana,3.0115697,-0.9420727,17
Q8L5T5,3702,A. thaliana,3.0478063,4.6767244,18
Q8RWQ9,3702,A. thaliana,1.1103857,-0.35849923,15
Q8L7C2,3702,A. thaliana,1.5991446,1.5475878,1
Q39249,3702,A. thaliana,-2.3019874,1.9545206,17
Q8LDL0,3702,A. thaliana,0.24933602,-0.15676747,12
P36212,3702,A. thaliana,0.6386468,-0.11530624,6
P93739,3702,A. thaliana,1.3745173,3.6001298,12
F4K0D3,3702,A. thaliana,0.612371,5.2285705,14
Q1PFC2,3702,A. thaliana,2.5660834,0.82873446,15
Q9SZW3,3702,A. thaliana,3.5448546,-1.7647146,10
Q8LPT1,3702,A. thaliana,-7.1783123,-3.8630943,7
Q9FGZ5,3702,A. thaliana,3.215018,0.18449087,1
Q5PP65,3702,A. thaliana,2.8608904,4.2861705,18
F4HVV6,3702,A. thaliana,-3.0111775,-0.61923677,4
O24521,3702,A. thaliana,-1.1157653,-1.6609205,7
Q1PER6,3702,A. thaliana,-0.34838322,0.4816169,17
Q9ZRD6,3702,A. thaliana,-2.0728667,-4.9849715,5
A8MR03,3702,A. thaliana,3.0559685,-1.8538803,9
Q39183,3702,A. thaliana,-4.7166886,0.11183034,9
P29513,3702,A. thaliana,7.117205,1.192612,19
Q944G9,3702,A. thaliana,3.1661062,-9.196498,17
Q8GWD1,3702,A. thaliana,-1.149777,3.521192,6
F4JM05,3702,A. thaliana,0.07181809,-0.3107667,6
Q9FFP6,3702,A. thaliana,-0.7758438,4.0921326,9
Q93XM7,3702,A. thaliana,-1.9316635,0.6609837,5
Q9LRW3,3702,A. thaliana,-2.2631671,5.2147408,17
Q8VZA0,3702,A. thaliana,2.6693392,1.362018,1
F4JZY1,3702,A. thaliana,-3.0364845,1.8977417,0
F4J152,3702,A. thaliana,-1.7959641,1.5324248,17
Q0WVM4,3702,A. thaliana,-1.4276352,1.8642538,8
F4J5Y7,3702,A. thaliana,1.7046529,0.35620776,6
Q9C635,3702,A. thaliana,3.0413914,3.902339,7
Q8LFH5,3702,A. thaliana,-8.234543,3.7309008,15
Q9FFK7,3702,A. thaliana,-1.1548973,-6.731906,17
Q9LV72,3702,A. thaliana,-2.2155082,-1.451453,4
Q680A5,3702,A. thaliana,2.4149258,-0.87418187,15
Q27IK7,3702,A. thaliana,-0.31199625,4.383982,2
O81831,3702,A. thaliana,-0.8402866,1.84244,7
O22900,3702,A. thaliana,-1.2271024,3.7006357,6
F4K5T4,3702,A. thaliana,-2.0633812,1.755502,1
F4HW04,3702,A. thaliana,1.4155862,2.4410598,11
